Model,Date,Close,Probability,Position,Market_Return,Strategy_Return,Trading_Cost,Net_Return,Equity,Running_Max,Drawdown
Logistic,2023-04-21,3160.85009765625,0.6777061755692583,1,0.0044133542372726264,0.0044133542372726264,0.0,0.0044133542372726264,101252.98409454054,104078.67371934307,-0.027149554503569484
Logistic,2023-04-24,3174.800048828125,0.6751552670289627,1,0.0003779611797340987,0.0003779611797340987,0.0,0.0003779611797340987,101291.25379186051,104078.67371934307,-0.026781854801484872
Logistic,2023-04-25,3176.0,0.6873362849792559,1,0.006974150612012009,0.006974150612012009,0.0,0.006974150612012009,101997.67425148448,104078.67371934307,-0.019994484878527397
Logistic,2023-04-26,3198.14990234375,0.6834148841030884,1,-0.003189328669178426,-0.003189328669178426,0.0,-0.003189328669178426,101672.37014480469,104078.67371934307,-0.02312004456385741
Logistic,2023-04-27,3187.949951171875,0.6957492929363305,1,0.009818237208090164,0.009818237208090164,0.0,0.009818237208090164,102670.61359239512,104078.67371934307,-0.013528805437556857
Logistic,2023-04-28,3219.25,0.6827797590835339,1,4.656436864181046e-05,4.656436864181046e-05,0.0,4.656436864181046e-05,102675.39438469512,104078.67371934307,-0.013482871029198762
Logistic,2023-05-02,3219.39990234375,0.6921255137425805,1,-0.0122693673349632,-0.0122693673349632,0.0,-0.0122693673349632,101415.63225472707,104078.67371934307,-0.025586812066774822
Logistic,2023-05-03,3179.89990234375,0.7221159788105878,1,0.012830607906259228,0.012830607906259228,0.0,0.012830607906259228,102716.85646775285,104078.67371934307,-0.013084498513715515
Logistic,2023-05-04,3220.699951171875,0.6992637396352576,1,0.0031049151276452136,0.0031049151276452136,0.0,0.0031049151276452136,103035.78358926374,104078.67371934307,-0.01002020964344319
Logistic,2023-05-05,3230.699951171875,0.6598240093308867,1,0.006159701236617909,0.006159701236617909,0.0,0.006159701236617909,103670.45323285442,104078.67371934307,-0.003922229904557151
Logistic,2023-05-08,3250.60009765625,0.6288153997943908,1,0.010044269169650066,0.010044269169650066,0.0,0.010044269169650066,104711.74717006483,104711.74717006483,0.0
Logistic,2023-05-09,3283.25,0.5722697155273809,1,0.0010812605887839943,0.0010812605887839943,0.0,0.0010812605887839943,104824.96785546254,104824.96785546254,0.0
Logistic,2023-05-10,3286.800048828125,0.4846867622559752,0,-0.0014147944551823333,-0.0,0.0015,-0.0015,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-11,3282.14990234375,0.4967032375440446,0,-0.0023916803769442607,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-12,3274.300048828125,0.4769341823863268,0,-0.005879119113378017,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-15,3255.050048828125,0.4509664882776348,0,0.0009523213066235936,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-16,3258.14990234375,0.4534718587149866,0,-0.015177310023796964,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-17,3208.699951171875,0.4848890366780764,0,-0.0027580807337229674,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-18,3199.85009765625,0.4792616090054567,0,0.007187836710490503,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-19,3222.85009765625,0.4636430264075106,0,0.02353502372660321,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-22,3298.699951171875,0.4312310664571129,0,-0.0005001674502598252,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-23,3297.050048828125,0.4141514653252325,0,0.0019108138289753995,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-24,3303.35009765625,0.397850250926623,0,-0.0029818509588913633,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-25,3293.5,0.3881263196746937,0,0.010748414253453742,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-26,3328.89990234375,0.3606010692212741,0,-0.002568357396832588,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-29,3320.35009765625,0.3460377279295219,0,-0.0012499123171693105,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-30,3316.199951171875,0.3419956064517519,0,-0.008051369508777606,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-05-31,3289.5,0.3557816642425896,0,0.010487916096671324,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-01,3324.0,0.3326739122220276,0,-0.0055354700191786455,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-02,3305.60009765625,0.3465770612230717,0,-0.00505209184993094,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-05,3288.89990234375,0.3535723866770141,0,-0.017209357291564475,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-06,3232.300048828125,0.3742815199148769,0,0.013179424209416979,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-07,3274.89990234375,0.3328525469902916,0,-0.011740801953781133,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-08,3236.449951171875,0.3550249529351457,0,-0.008388791037513,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-09,3209.300048828125,0.3601743772122691,0,0.011715904696837143,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-12,3246.89990234375,0.3298713204719302,0,-0.000985540444152666,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-13,3243.699951171875,0.3345075288708638,0,0.002265961021947982,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-14,3251.050048828125,0.3239415397167889,0,-0.01068885420958865,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-15,3216.300048828125,0.3406407916441807,0,-0.012871978937244788,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-16,3174.89990234375,0.3481559605542032,0,0.011181454877929653,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-19,3210.39990234375,0.3252000780037041,0,0.005388751979307882,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-20,3227.699951171875,0.3217576278049339,0,0.009449453313938427,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-21,3258.199951171875,0.3082716047025234,0,-0.0060462683282496155,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-22,3238.5,0.3240006300269898,0,-0.006839556073413577,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-23,3216.35009765625,0.3339869273550625,0,-0.008301395837460701,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-26,3189.64990234375,0.3702361331379303,0,0.0024141192758622143,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-27,3197.35009765625,0.362222071796525,0,0.005660891977044669,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-28,3215.449951171875,0.3540619239992809,0,0.026994681971800105,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-06-30,3302.25,0.3387357560398997,0,-0.009069558989136195,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-07-03,3272.300048828125,0.3869251803624732,0,0.011169528552619878,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-07-04,3308.85009765625,0.3730576367666633,0,0.0033545954600624484,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-07-05,3319.949951171875,0.3751860838629324,0,0.0008885529044899698,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-07-06,3322.89990234375,0.3900859718100798,0,0.0019110108167179618,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-07-07,3329.25,0.3676299969598828,0,-0.017211098243786083,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-07-10,3271.949951171875,0.4078245205241117,0,0.00013751774281067775,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-07-11,3272.39990234375,0.4078694598569233,0,-0.0038198265410799292,-0.0,0.0,-0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-07-12,3259.89990234375,0.4234439785448297,0,0.024740068376452484,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-07-13,3340.550048828125,0.3476472901347043,0,0.052117121722723425,0.0,0.0,0.0,104667.73040367935,104824.96785546254,-0.0014999999999999458
Logistic,2023-07-14,3514.64990234375,0.550095192867972,1,-0.0065297972229242385,-0.0065297972229242385,0.0015,-0.008029797222924238,103827.2697527541,104824.96785546254,-0.009517752527089862
Logistic,2023-07-17,3491.699951171875,0.6064739418432354,1,0.0014749682264785235,0.0014749682264785235,0.0,0.0014749682264785235,103980.41167668143,104824.96785546254,-0.008056822683176312
Logistic,2023-07-18,3496.85009765625,0.6376838509460722,1,-0.0076640542430136405,-0.0076640542430136405,0.0,-0.0076640542430136405,103183.50016138045,104824.96785546254,-0.015659129000119787
Logistic,2023-07-19,3470.050048828125,0.6591742663996183,1,-0.0019452169003382203,-0.0019452169003382203,0.0,-0.0019452169003382203,102982.78587303049,104824.96785546254,-0.017573885498082253
Logistic,2023-07-20,3463.300048828125,0.6616873691031081,1,-0.027430484988485215,-0.027430484988485215,0.0,-0.027430484988485215,100157.91811106793,104824.96785546254,-0.04452231028422304
Logistic,2023-07-21,3368.300048828125,0.6962967486416798,1,0.007852611343540206,0.007852611343540206,0.0,0.007852611343540206,100944.41931497227,104824.96785546254,-0.037019315339461345
Logistic,2023-07-24,3394.75,0.658329181181915,1,0.0012960902404448582,0.0012960902404448582,0.0,0.0012960902404448582,101075.25239167378,104824.96785546254,-0.03577120547233592
Logistic,2023-07-25,3399.14990234375,0.6568936622949845,1,-0.00319193146149388,-0.00319193146149388,0.0,-0.00319193146149388,100752.62711358636,104824.96785546254,-0.03884895769766705
Logistic,2023-07-26,3388.300048828125,0.6650464308235412,1,0.0025381027039206305,0.0025381027039206305,0.0,0.0025381027039206305,101008.34762889046,104824.96785546254,-0.036409457638323484
Logistic,2023-07-27,3396.89990234375,0.6583513931819489,1,-0.012217021753089141,-0.012217021753089141,0.0,-0.012217021753089141,99774.32644866472,104824.96785546254,-0.048181664255426915
Logistic,2023-07-28,3355.39990234375,0.6858494874653563,1,0.019684702494623396,0.019684702494623396,0.0,0.019684702494623396,101738.35438140812,104824.96785546254,-0.02944540348736746
Logistic,2023-07-31,3421.449951171875,0.5943357483937364,1,0.008943605223793893,0.008943605223793893,0.0,0.008943605223793893,102648.26205911387,104824.96785546254,-0.020765146328019957
Logistic,2023-08-01,3452.050048828125,0.5675545348806837,1,-0.003302427926340501,-0.003302427926340501,0.0,-0.003302427926340501,102309.27357189954,104824.96785546254,-0.023998998855232268
Logistic,2023-08-02,3440.64990234375,0.5843318686739823,1,-0.01182914633196197,-0.01182914633196197,0.0,-0.01182914633196197,101099.04220370081,104824.96785546254,-0.03554425751791512
Logistic,2023-08-03,3399.949951171875,0.6049893121888474,1,0.012823746902868915,0.012823746902868915,0.0,0.012823746902868915,102395.51073304353,104824.96785546254,-0.02317632117730639
Logistic,2023-08-04,3443.550048828125,0.5566919445467438,1,0.011761118446291352,0.011761118446291352,0.0,0.011761118446291352,103599.79646314336,104824.96785546254,-0.011687782189530482
Logistic,2023-08-07,3484.050048828125,0.5051615087580413,1,-0.003860435695061004,-0.003860435695061004,0.0,-0.003860435695061004,103199.85611087599,104824.96785546254,-0.015503097953030953
Logistic,2023-08-08,3470.60009765625,0.5193592319124487,1,-0.0023339184660658985,-0.0023339184660658985,0.0,-0.0023339184660658985,102958.99606100348,104824.96785546254,-0.01780083345250294
Logistic,2023-08-09,3462.5,0.5176156967172276,1,-0.005891668546931461,-0.005891668546931461,0.0,-0.005891668546931461,102352.39578228722,104824.96785546254,-0.023587625388873157
Logistic,2023-08-10,3442.10009765625,0.5502535447773707,1,0.0019464719159205668,0.0019464719159205668,0.0,0.0019464719159205668,102551.62184620462,104824.96785546254,-0.021687066123335375
Logistic,2023-08-11,3448.800048828125,0.5423838284708982,1,0.0003044678767276654,0.0003044678767276654,0.0,0.0003044678767276654,102582.84552076312,104824.96785546254,-0.021389201261582724
Logistic,2023-08-14,3449.85009765625,0.5711312740893149,1,0.0024783119397879805,0.0024783119397879805,0.0,0.0024783119397879805,102837.07781163465,104824.96785546254,-0.01896389843466384
Logistic,2023-08-16,3458.39990234375,0.619278321786122,1,-0.006549243286873896,-0.006549243286873896,0.0,-0.006549243286873896,102163.57277013507,104824.96785546254,-0.02538894253702162
Logistic,2023-08-17,3435.75,0.6585918911589441,1,-0.01998105285418028,-0.01998105285418028,0.0,-0.01998105285418028,100122.23702284311,104824.96785546254,-0.044862697588457845
Logistic,2023-08-18,3367.10009765625,0.6810821002834933,1,0.010260997203958677,0.010260997203958677,0.0,0.010260997203958677,101149.59101698859,104824.96785546254,-0.035062036399016394
Logistic,2023-08-21,3401.64990234375,0.6333739403730373,1,-0.00573251232778671,-0.00573251232778671,0.0,-0.00573251232778671,100569.74973953312,104824.96785546254,-0.04059355517090846
Logistic,2023-08-22,3382.14990234375,0.6531741616044777,1,0.004760314628601492,0.004760314628601492,0.0,0.004760314628601492,101048.493390413,104824.96785546254,-0.036026478636814074
Logistic,2023-08-23,3398.25,0.6277863861972792,1,-0.003089825645552824,-0.003089825645552824,0.0,-0.003089825645552824,100736.27116409082,104824.96785546254,-0.039004988744755886
Logistic,2023-08-24,3387.75,0.6329087505673129,1,-0.0019039041168548154,-0.0019039041168548154,0.0,-0.0019039041168548154,100544.4789627049,104824.96785546254,-0.040834631102961816
Logistic,2023-08-25,3381.300048828125,0.6316330868744898,1,-0.00170052935763354,-0.00170052935763354,0.0,-0.00170052935763354,100373.50012448085,104824.96785546254,-0.04246571997159665
Logistic,2023-08-28,3375.550048828125,0.6456070135131043,1,0.00017770541302830622,0.00017770541302830622,0.0,0.00017770541302830622,100391.33703877756,104824.96785546254,-0.04229556094687548
Logistic,2023-08-29,3376.14990234375,0.6531457037049789,1,0.004383706072366822,0.004383706072366822,0.0,0.004383706072366822,100831.42315256748,104824.96785546254,-0.0380972661818656
Logistic,2023-08-30,3390.949951171875,0.6373834540255656,1,-0.010070895423256898,-0.010070895423256898,0.0,-0.010070895423256898,99815.96043461982,104824.96785546254,-0.04778448802149282
Logistic,2023-08-31,3356.800048828125,0.6747302984626647,1,0.0066729927365110075,0.0066729927365110075,0.0,0.0066729927365110075,100482.03161358791,104824.96785546254,-0.041430360826467116
Logistic,2023-09-01,3379.199951171875,0.6636563029191809,1,0.011629986208568699,0.011629986208568699,0.0,0.011629986208568699,101650.6362554629,104824.96785546254,-0.03028220914292623
Logistic,2023-09-04,3418.5,0.6290311683453376,1,0.003173935251206572,0.003173935251206572,0.0,0.003173935251206572,101973.26879318169,104824.96785546254,-0.027204387662802865
Logistic,2023-09-05,3429.35009765625,0.6276983486256582,1,0.0001603232892073425,0.0001603232892073425,0.0,0.0001603232892073425,101989.61748304583,104824.96785546254,-0.027048425870506487
Logistic,2023-09-06,3429.89990234375,0.6710262736501111,1,0.007390914714137109,0.007390914714137109,0.0,0.007390914714137109,102743.41404759049,104824.96785546254,-0.01985742376513011
Logistic,2023-09-07,3455.25,0.6559022583129406,1,-0.0038637139588307834,-0.0038637139588307834,0.0,-0.0038637139588307834,102346.44288455688,104824.96785546254,-0.023644414318573115
Logistic,2023-09-08,3441.89990234375,0.6835659429628812,1,0.011258316946873848,0.011258316946873848,0.0,0.011258316946873848,103498.69157693634,104824.96785546254,-0.012652293682120952
Logistic,2023-09-11,3480.64990234375,0.6552732339975698,1,0.02877340419010177,0.02877340419010177,0.0,0.02877340419010177,106476.70126282622,106476.70126282622,0.0
Logistic,2023-09-12,3580.800048828125,0.4911130945192632,0,-0.0036164965916243297,-0.0,0.0015,-0.0015,106316.98621093198,106476.70126282622,-0.0014999999999999458
Logistic,2023-09-13,3567.85009765625,0.5246769848506101,1,-0.002186204188693086,-0.002186204188693086,0.0015,-0.003686204188693086,105925.08009103202,106476.70126282622,-0.005180674882409919
Logistic,2023-09-14,3560.050048828125,0.5466319537743745,1,0.010744230972986157,0.010744230972986157,0.0,0.010744230972986157,107063.16361736214,107063.16361736214,0.0
Logistic,2023-09-15,3598.300048828125,0.5189274100743484,1,0.0021815450098947586,0.0021815450098947586,0.0,0.0021815450098947586,107296.72672769515,107296.72672769515,0.0
Logistic,2023-09-18,3606.14990234375,0.5263154035453818,1,-2.768978504197328e-05,-2.768978504197328e-05,0.0,-2.768978504197328e-05,107293.75570439635,107296.72672769515,-2.768978504197328e-05
Logistic,2023-09-20,3606.050048828125,0.5341647492092372,1,-0.005754218526929034,-0.005754218526929034,0.0,-0.005754218526929034,106676.3639874983,107296.72672769515,-0.005781748978896939
Logistic,2023-09-21,3585.300048828125,0.5426079641961324,1,0.005118080290552829,0.005118080290552829,0.0,0.005118080290552829,107222.34218349056,107296.72672769515,-0.0006932601438379704
Logistic,2023-09-22,3603.64990234375,0.552658187003573,1,-0.00735365552096634,-0.00735365552096634,0.0,-0.00735365552096634,106433.866014922,107296.72672769515,-0.00804181766852008
Logistic,2023-09-25,3577.14990234375,0.6109592082052829,1,0.00239018466140406,0.00239018466140406,0.0,0.00239018466140406,106688.2626089248,107296.72672769515,-0.0056708544363571756
Logistic,2023-09-26,3585.699951171875,0.6549162408311205,1,0.0010040153122887752,0.0010040153122887752,0.0,0.0010040153122887752,106795.37925822564,107296.72672769515,-0.004672532748756231
Logistic,2023-09-27,3589.300048828125,0.6603726255490991,1,-0.014640751152939169,-0.014640751152939169,0.0,-0.014640751152939169,105231.8146862222,107296.72672769515,-0.019244874512466814
Logistic,2023-09-28,3536.75,0.6889851273723974,1,-0.002304347874107604,-0.002304347874107604,0.0,-0.002304347874107604,104989.32397776152,107296.72672769515,-0.021504875500904186
Logistic,2023-09-29,3528.60009765625,0.6854726171090814,1,-0.004180127980441095,-0.004180127980441095,0.0,-0.004180127980441095,104550.45516695449,107296.72672769515,-0.025595110349547978
Logistic,2023-10-03,3513.85009765625,0.6796476652337881,1,0.006801628322076425,0.006801628322076425,0.0,0.006801628322076425,105261.56850390403,107296.72672769515,-0.018967570454931804
Logistic,2023-10-04,3537.75,0.6513707711710237,1,0.014585569261889697,0.014585569261889697,0.0,0.014585569261889697,106796.86840193286,107296.72672769515,-0.004658654005642249
Logistic,2023-10-05,3589.35009765625,0.6209560150765825,1,0.008929138650595192,0.008929138650595192,0.0,0.008929138650595192,107750.4724473431,107750.4724473431,0.0
Logistic,2023-10-06,3621.39990234375,0.5830521541290972,1,0.004680564358973349,0.004680564358973349,0.0,0.004680564358973349,108254.80546834267,108254.80546834267,0.0
Logistic,2023-10-09,3638.35009765625,0.5994357528951678,1,-0.002597384819725712,-0.002597384819725712,0.0,-0.002597384819725712,107973.62607995684,108254.80546834267,-0.002597384819725712
Logistic,2023-10-10,3628.89990234375,0.6602455425802964,1,-0.005235746510320882,-0.005235746510320882,0.0,-0.005235746510320882,107408.30354400202,108254.80546834267,-0.007819532081540737
