Date,Close,High,Low,Open,Volume,Daily_Return,Daily_Return_Percent,SMA_20,SMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram
2018-01-31,1254.0264892578125,1269.1963684088073,1248.4863463798376,1263.9584151423585,3043214,-0.0128457087024796,-1.2845708702479697,1169.228070068359,,70.31514491036663,,,
2018-02-01,1264.6029052734375,1285.3129236931834,1244.537498891199,1258.7202425133244,2400630,0.0084339653956468,0.8433965395646892,1179.42578125,,71.74067320072106,,,
2018-02-02,1270.6671142578125,1285.3132782652788,1250.4405738786652,1257.1089116575768,2456490,0.0047953463961587,0.479534639615875,1189.5558959960938,,72.55450070096437,,,
2018-02-05,1250.3399658203125,1284.5075643707307,1239.723094377125,1253.0798385172436,2757742,-0.0159972255592472,-1.5997225559247208,1198.0244873046877,,65.72216220259324,,,
2018-02-06,1207.6505126953125,1239.843742499211,1202.714748651433,1212.7877364960848,2657306,-0.0341422767343061,-3.4142276734306143,1203.8521301269532,,54.1825048922903,42.50110859999336,,
2018-02-07,1190.647216796875,1221.248931314202,1187.5849894327778,1219.6372534107852,2180324,-0.0140796494678649,-1.4079649467864996,1208.938134765625,,50.387591461980605,35.91042737396515,,
2018-02-08,1198.3629150390625,1219.878871012135,1192.2385595505882,1200.5991374859293,2755004,0.006480255556255,0.6480255556255088,1212.4483337402344,,52.02948129560911,30.953049892847048,,
2018-02-09,1197.3558349609375,1206.3409593082797,1167.1167074060097,1188.6125016564542,2102458,-0.0008403798761514,-0.0840379876151486,1216.231756591797,,51.788567839623525,26.63598650519384,,
2018-02-12,1195.5830078125,1218.1666646261858,1190.8487038625692,1200.0151221486055,1974562,-0.001480618456664,-0.1480618456664029,1220.2109375,,51.33792040203536,22.80870577077303,,
2018-02-14,1173.220947265625,1198.4638130329413,1165.4445817224214,1196.6708410425554,2847532,-0.0187038962587715,-1.870389625877156,1223.6799865722655,,45.91104007265689,17.766327650085486,,
2018-02-15,1178.8824462890625,1185.7924786399385,1170.521863913331,1181.3401970262807,2465236,0.0048256034267308,0.4825603426730884,1225.3268127441406,,47.42629212640042,14.064910780760329,,
2018-02-16,1181.783203125,1208.5975187905815,1177.7338419828643,1177.7338419828643,2515756,0.0024605988875894,0.2460598887589427,1226.3529235839844,,48.22658261258736,11.236055821269474,,
2018-02-19,1177.9755859375,1189.9422763928917,1166.5326121797475,1186.5980245954386,1568224,-0.0032219252883536,-0.3221925288353633,1226.6007751464845,,47.21069405411007,8.58792870333491,21.00856693792317,-12.42063823458826
2018-02-20,1186.4974365234375,1202.7351153166592,1179.7082022338338,1179.748533539562,1889068,0.0072343185102221,0.723431851022216,1226.448687744141,,49.761411373108366,7.095122846243612,18.22587811958726,-11.130755273343649
2018-02-21,1225.80224609375,1233.9815331627271,1192.6621109581486,1198.2828193711696,3089228,0.0331267547323825,3.312675473238258,1224.9558898925782,,59.48503809028832,8.98011591143927,16.376725677957666,-7.396609766518395
2018-02-22,1228.98486328125,1240.588962893778,1217.8240144028723,1229.7101379512214,3463010,0.0025963545079494,0.2596354507949483,1223.9123229980469,,60.15748953999991,10.60850881894089,15.22308230615431,-4.61457348721342
2018-02-23,1239.299560546875,1244.618077169169,1205.575225070445,1228.9042199307107,3362500,0.008392859484116,0.8392859484116055,1221.921893310547,,62.339174796063766,12.586245393654735,14.695714923654396,-2.109469529999661
2018-02-26,1221.5311279296875,1245.0011907155513,1217.30047283524,1238.977563373929,1363882,-0.0143374799627514,-1.4337479962751476,1220.1218505859374,,56.59051792510084,12.574896285935438,14.271551196110606,-1.6966549101751678
2018-02-27,1225.8221435546875,1240.4078093451787,1221.6518875066545,1225.2781628983298,1717800,0.0035128172560552,0.3512817256055234,1216.9690246582031,,57.60721813680741,12.765004114235808,13.970241779735646,-1.2052376654998387
2018-02-28,1222.880859375,1234.525193684289,1217.401114777088,1222.8606937260113,2706864,-0.0023994379569276,-0.2399437956927652,1214.5958190917968,,56.628173620794406,12.533846505387828,13.682962724866083,-1.1491162194782554
2018-03-01,1223.9482421875,1233.4168480912233,1216.8165884784944,1228.5012510830893,1718124,0.0008728428483584,0.0872842848358423,1213.0919067382813,,56.91434496086713,12.295051605944082,13.405380501081684,-1.1103288951376022
2018-03-05,1251.40771484375,1254.5504086162466,1222.0348208355592,1228.501699241021,2858168,0.022435158374976,2.2435158374976005,1212.432147216797,,63.57315538156774,14.1583462800304,13.555973656871428,0.6023726231589723
2018-03-06,1226.00341796875,1259.9292186368805,1220.9064275064218,1257.9146212294022,1906764,-0.0203005755627548,-2.030057556275489,1210.1989624023438,,55.0903559431974,13.430290262234166,13.530836977943977,-0.100546715709811
2018-03-07,1219.8184814453125,1244.6181935149857,1216.2123720054983,1236.9627238883152,1917772,-0.0050447954979478,-0.5044795497947896,1208.6728881835938,,53.22818378177316,12.21343901266414,13.267357384888012,-1.0539183722238725
2018-03-08,1210.3502197265625,1230.8789520950495,1203.7222124897569,1230.8789520950495,1951826,-0.0077620251396186,-0.7762025139618656,1208.8078735351562,,50.41852194844026,10.365578107229794,12.687001529356369,-2.321423422126575
2018-03-09,1222.4979248046875,1234.222821607681,1199.5717494118703,1210.772929632689,1872436,0.0100365207360142,1.0036520736014245,1210.400408935547,,53.78881871433934,9.768745288893797,12.103350281263856,-2.3346049923700587
2018-03-12,1229.7705078125,1242.5631998074325,1223.0619386021283,1226.083834348963,2091340,0.0059489532540306,0.5948953254030664,1211.970788574219,,55.72902065444861,9.769965568155385,11.636673338642161,-1.8667077704867765
2018-03-13,1163.148193359375,1184.462598513621,1157.1849642597176,1178.499369413964,88067154,-0.0541745911370341,-5.417459113703416,1210.2604064941406,,39.40660063809596,4.344982405297287,10.178335151973188,-5.833352746675901
2018-03-14,1163.1885986328125,1177.7542017544838,1158.4140602105922,1165.626281980383,3668668,3.473785513152805e-05,0.0034737855131528,1208.6406860351562,1189.0736181640625,39.41818970319127,0.048347215123840215,8.152337564603318,-8.103990349479478
2018-03-15,1156.25830078125,1169.494248351658,1150.5771937161774,1166.4521858443015,2348906,-0.005958017349644,-0.5958017349644074,1207.7925537109377,1190.9299340820312,38.07313407428988,-3.8713576452805682,5.747598522626541,-9.61895616790711
2018-03-16,1138.529541015625,1157.1847323849083,1130.1891275555947,1155.895409738505,7197482,-0.0153328713434067,-1.533287134340677,1205.7749084472655,1192.547448730469,34.80158297581619,-8.312493484219658,2.9355801212573014,-11.248073605476959
2018-03-19,1140.6651611328125,1147.5147929728894,1136.2330464127629,1139.8593220928035,3489940,0.0018757704918945,0.1875770491894579,1203.7190063476562,1194.1477783203125,35.52034989918677,-11.526923736328172,0.04307934974020666,-11.570003086068379
2018-03-20,1154.3038330078125,1157.668151415266,1135.8299367604347,1136.2328562129926,4024984,0.0119567707857888,1.1956770785788828,1202.535418701172,1195.87255859375,40.064648393736086,-12.82600582146938,-2.530737684501711,-10.29526813696767
2018-03-21,1151.040283203125,1162.140735117148,1148.3205765743962,1157.3862653368255,3907678,-0.0028272883718869,-0.2827288371886949,1200.7625610351563,1197.2740014648436,39.350001066227165,-13.95798002277752,-4.816186152156873,-9.141793870620646
2018-03-22,1140.8062744140625,1158.7764268055632,1137.2605628022825,1152.3297141910637,2326094,-0.0088910952452361,-0.8891095245236125,1196.512762451172,1198.268173828125,37.11430872826267,-15.502177263125986,-6.953384374350696,-8.54879288877529
2018-03-23,1135.4874267578125,1141.9140707828917,1127.388804705208,1128.980316884259,3654122,-0.004662358347373,-0.4662358347373052,1191.837890625,1199.1993798828123,35.97045709735096,-16.959650956625865,-8.954637690805729,-8.005013265820136
2018-03-26,1135.024169921875,1139.214493146931,1120.7406940955957,1135.830008878156,2964210,-0.0004079805949593,-0.0407980594959389,1186.62412109375,1199.3366845703124,35.86677360909239,-17.945228886233053,-10.752755929891194,-7.1924729563418595
2018-03-27,1147.3941650390625,1153.5588548066692,1137.4622359022296,1138.247909475669,2494574,0.0108984420288062,1.08984420288063,1182.9172729492188,1199.8508203125,40.77579847906595,-17.526121056648435,-12.107428955242643,-5.418692101405792
2018-03-28,1147.9781494140625,1158.3936587016517,1138.2476820285792,1142.6394655956983,6865654,0.0005089657876899,0.0508965787689996,1179.0250732421875,1200.4903955078123,41.0053821091981,-16.951446698066093,-13.076232503807333,-3.87521419425876
2018-04-02,1172.354736328125,1174.107475579224,1144.2914312439932,1144.2914312439932,1662988,0.0212343648931858,2.1234364893185864,1176.4987670898438,1201.860690917969,49.760180144478,-14.363453339102762,-13.33367667086642,-1.029776668236341
2018-04-03,1172.9993896484375,1180.5137989455511,1165.283520602136,1165.283520602136,1937290,0.0005498790599265,0.0549879059926539,1173.9513244628906,1202.4017602539063,49.971620647328905,-12.120711800527033,-13.091083696798544,0.9703718962715104
2018-04-04,1172.8585205078125,1182.166001791824,1165.2433800892825,1180.3326981002415,2841820,-0.0001200931064996,-0.012009310649963,1170.0238647460938,1202.6337109375,49.922177290036245,-10.23668777097464,-12.520204511633764,2.283516740659124
2018-04-05,1191.815673828125,1194.1526265205089,1176.665960177355,1179.1640413165176,1809424,0.0161632055263618,1.6163205526361857,1168.3144775390624,1203.0096533203125,56.20242183736555,-7.131691610919006,-11.442501931490813,4.310810320571807
2018-04-06,1188.733154296875,1192.6414528977743,1179.1638183150094,1190.2239364391978,1129018,-0.0025864062698126,-0.2586406269812658,1166.760211181641,1202.9935327148437,54.99469337976953,-4.863628466805039,-10.12672723855366,5.26309877174862
2018-04-09,1178.096435546875,1194.0520891103708,1174.5104908914227,1184.4625841249983,1235866,-0.0089479448870015,-0.8947944887001569,1165.1475219726562,1201.442297363281,50.92786139057725,-3.879743129202325,-8.877330416683392,4.997587287481068
2018-04-10,1183.6165771484375,1191.5339074113165,1178.8217752076837,1178.8217752076837,1184532,0.0046856449395842,0.4685644939584232,1163.2034545898437,1200.1175048828125,52.87550452908039,-2.6243260203666523,-7.6267295374200454,5.002403517053393
2018-04-11,1214.4599609375,1218.8316775417509,1186.8399036011613,1188.85450141528,3124416,0.026058593960698,2.605859396069809,1162.4379272460938,1198.824541015625,61.96017862047198,0.8496106038639937,-5.931461509163238,6.781072113027232
2018-04-12,1264.8651123046875,1269.1964971760024,1211.9617592724037,1212.78776396818,6114360,0.0415041689215323,4.15041689215323,1167.5237731933594,1198.9712036132812,71.59684478133657,7.582597405941897,-3.228649726142211,10.811247132084109
2018-04-13,1270.5257568359375,1305.781204145641,1261.9838852758426,1269.1961031493158,8179118,0.0044752950146089,0.4475295014608971,1172.8906311035155,1198.6041455078123,72.44119830210924,13.222879536490609,0.061656126384352916,13.161223410106256
2018-04-16,1284.3665771484375,1289.322507723035,1253.3821003764835,1255.4974281999912,6270274,0.0108937738869367,1.0893773886936795,1179.296044921875,1198.8845776367189,74.44183414759586,18.59532693394067,3.7683902878956164,14.826936646045052
2018-04-17,1275.8848876953125,1287.3075961376364,1268.0681906211194,1284.366264206858,3301724,-0.0066037917865755,-0.6603791786575552,1186.1638122558593,1199.3217456054688,71.03848409033489,21.915994802531714,7.397911190822836,14.518083611708878
2018-04-18,1272.8631591796875,1286.7033863683405,1267.5244752704175,1275.6432646602998,2433066,-0.0023683394519102,-0.2368339451910284,1192.7737121582031,1199.4869506835937,69.81389833092778,24.026853167816398,10.72369958622155,13.303153581594849
2018-04-19,1285.7764892578125,1296.2725616305397,1275.5423735746062,1281.243645002039,4820952,0.0101451047467249,1.014510474672492,1199.347344970703,1199.7891381835936,72.03267666011686,26.43697248396893,13.866354165771025,12.570618318197905
2018-04-20,1370.91357421875,1378.9317321155252,1305.459314379897,1309.48850979465,18465662,0.0662145292531217,6.621452925312177,1210.3410095214845,1202.2006103515623,81.62319527773292,34.815528896824844,18.05618911198179,16.759339784843053
2018-04-23,1373.411865234375,1433.54761597407,1365.716159839532,1379.596720487214,15185910,0.001822354860735,0.1822354860735009,1221.9712890625,1205.5158374023438,81.82020564874506,41.18246065290873,22.681443420167177,18.501017232741553
2018-04-24,1364.144775390625,1387.3126535964198,1346.7588330933738,1373.955907508872,8314336,-0.0067474951093192,-0.6747495109319268,1233.4041564941406,1208.9857885742188,78.46009967531522,44.96222667765642,27.137600071665027,17.82462660599139
2018-04-25,1398.2313232421875,1403.3685466040024,1355.844213687526,1363.8824376269158,8196574,0.0249874855414826,2.498748554148267,1246.5645141601562,1212.9831567382812,81.47381803048822,50.13034659201185,31.736149375734392,18.394197216277455
2018-04-26,1426.03271484375,1434.3932937327822,1396.921783531336,1396.921783531336,12135034,0.0198832561818864,1.9883256181886464,1260.4964416503906,1217.5566943359374,83.50138272647523,55.82593221857428,36.55410594430237,19.27182627427191
2018-04-27,1390.8582763671875,1427.947044762899,1377.9850149799984,1420.2915724574543,4501330,-0.0246659407672962,-2.4665940767296224,1272.640447998047,1221.4621997070312,72.66554154538552,56.846154557852515,40.6125156670124,16.233638890840112
2018-04-30,1423.1522216796875,1429.9615229173949,1385.076323140467,1390.8581598231506,3458558,0.0232187174360058,2.32187174360059,1285.180322265625,1226.4608251953125,75.77389993349387,59.57380981090091,44.40477449579011,15.169035315110804
2018-05-02,1410.1175537109375,1423.192272123545,1398.6545133367165,1422.507328631035,3158046,-0.0091590117839718,-0.9159011783971828,1297.03623046875,1231.08552734375,72.20486637422493,59.99215525882073,47.52225064839624,12.469904610424493
2018-05-03,1402.9053955078125,1420.6942532908868,1398.2918882249064,1414.166976622289,3761550,-0.0051145794080394,-0.5114579408039499,1308.53857421875,1235.5079711914063,70.2336858156147,59.060918641883745,49.82998424709374,9.230934394790005
2018-05-04,1402.4619140625,1409.0093553046215,1398.130529856173,1406.9947579993536,2347244,-0.0003161164300404,-0.031611643004048,1319.070886230469,1239.9976977539063,70.10694518164429,57.62288096469297,51.38856359061359,6.2343173740793745
2018-05-07,1378.3673095703125,1406.1889180087285,1374.3179493159985,1406.1889180087285,3484426,-0.01718022019036,-1.718022019036003,1328.5525939941406,1243.8350952148437,63.41166714241535,53.91746554911629,51.89434398231414,2.0231215668021463
2018-05-08,1386.526611328125,1404.7788849785618,1368.596692962559,1383.9076344882108,2992820,0.0059195409678978,0.5919540967897818,1338.974102783203,1247.0495825195312,64.64306956562234,51.050802722160824,51.72563573028348,-0.6748330081226541
2018-05-09,1405.9072265625,1408.103118469109,1386.1238370133467,1386.1238370133467,2615050,0.0139778169968267,1.3977816996826764,1350.0886352539062,1250.5880297851563,67.44569499651594,49.76909827276222,51.334328238779236,-1.5652299660170144
2018-05-10,1390.575927734375,1414.710766495073,1386.123647574815,1411.406846260895,3858678,-0.0109049150174799,-1.090491501747992,1358.89443359375,1253.6135571289062,63.17929700541328,46.97473507087284,50.46240960519796,-3.487674534325123
2018-05-11,1392.8721923828125,1404.1741011635374,1387.050026759104,1391.7641640389963,2627876,0.0016513047598765,0.1651304759876515,1365.2947875976563,1257.040378417969,63.55119013787086,44.43327236247728,49.25658215665383,-4.823309794176545
2018-05-14,1383.4444580078125,1398.5337756716328,1374.2780381298148,1392.8929019005575,2433894,-0.0067685566748746,-0.6768556674874637,1370.94072265625,1260.1928247070311,60.83446406715476,41.18366581900523,47.64199888912411,-6.458333070118883
2018-05-15,1403.1270751953125,1408.5262564700292,1383.5049117545318,1390.0725204379444,1952890,0.0142272550759596,1.4227255075959675,1376.8787475585937,1263.7977490234375,64.2687075244534,39.73847156977217,46.06129342525372,-6.32282185548155
2018-05-16,1407.760498046875,1413.8446222608684,1400.2460882052103,1402.139790311008,1648450,0.003302211847717,0.3302211847717062,1383.4725280761718,1267.473994140625,65.04572551077577,38.522954575543054,44.55362565531159,-6.030671079768538
2018-05-17,1406.914306640625,1423.5749686702711,1400.5481589714966,1415.4360145778994,2968048,-0.0006010904606458,-0.0601090460645825,1390.1750854492188,1270.5841259765623,64.7687132620546,37.064115968448505,43.05572371793898,-5.991607749490477
2018-05-18,1411.04443359375,1417.3500852208088,1393.2958076941122,1402.4823931329347,1874996,0.0029355924050462,0.2935592405046261,1396.4384826660155,1274.2849462890624,65.54010265775322,35.82823697660433,41.610226369672056,-5.781989393067725
2018-05-21,1433.0841064453125,1447.28702055291,1417.4911395669478,1421.7821934178012,3446178,0.0156194038450159,1.5619403845015922,1399.5470092773437,1278.5502587890626,69.39146302351,36.20980725916911,40.53014254757147,-4.320335288402362
2018-05-22,1413.80419921875,1440.4170519619795,1407.6798424708238,1433.5875860865517,1857416,-0.0134534373382908,-1.3453437338290852,1401.5666259765626,1282.619338378906,62.78126156964048,34.55811266180399,39.33573657041798,-4.77762390861399
2018-05-23,1408.244384765625,1428.3500341926792,1402.5631788504136,1420.291641898221,1507298,-0.003932520823037,-0.3932520823037078,1403.7716064453125,1286.334267578125,60.97734194921615,32.42670733527916,37.953930723390215,-5.527223388111054
2018-05-24,1452.0010986328125,1456.554109020846,1411.1652630624544,1414.247558136423,2962316,0.0310718184574689,3.107181845746898,1406.4600952148437,1290.7788793945313,68.61950101587306,33.87783182002522,37.13871094271722,-3.260879122691996
2018-05-25,1444.78857421875,1480.6484050387903,1439.4498915404856,1460.582996883663,3769772,-0.0049672995570414,-0.4967299557041449,1407.3978881835938,1296.4116870117186,66.3141723068305,34.05332248222271,36.52163325061832,-2.468310768395611
2018-05-28,1411.04443359375,1457.1585565430182,1404.577555124834,1457.1585565430182,3716798,-0.0233557637616609,-2.335576376166093,1408.407196044922,1301.3688037109375,56.71414531508805,31.11090283742351,35.439487167979365,-4.328584330555856
2018-05-29,1419.687255859375,1427.9471079226978,1405.3836096033774,1422.2659020339647,3525312,0.0061251240994677,0.6125124099467749,1408.2339477539062,1306.6373828125,58.37621623364422,29.14050400485371,34.17969053535424,-5.03918653050053
2018-05-30,1415.899169921875,1423.514307594808,1403.16687693148,1413.8644071817423,3779106,-0.0026682538156665,-0.2668253815666599,1408.5230285644532,1312.184775390625,57.33704342895453,26.962475226431707,32.73624747356973,-5.773772247138027
2018-05-31,1414.680419921875,1429.3062186321035,1402.53282203613,1408.951942418684,5049371,-0.0008607604452987,-0.0860760445298702,1409.1117797851562,1317.6650805664062,56.98556700933599,24.85155552565743,31.159309083987274,-6.307753558329843
2018-06-01,1407.692626953125,1428.0469055955266,1394.5701131166174,1425.2029999513818,1603856,-0.0049394851800775,-0.4939485180077585,1409.3733154296874,1322.7328564453126,54.90730125590216,22.357061671125848,29.39885960141499,-7.0417979302891425
2018-06-04,1417.2806396484375,1421.1402257389234,1391.563588281689,1417.8900479785143,1681483,0.00681115501476,0.681115501476004,1411.3189819335937,1328.0576635742189,57.21309438503736,20.912760528071885,27.70163978674637,-6.788879258674484
2018-06-05,1398.876708984375,1423.496849079537,1390.3856579204455,1417.0777271522852,2449568,-0.0129853821107919,-1.298538211079192,1411.9364868164062,1333.219072265625,51.743711118185225,18.074743676089383,25.776260564614972,-7.701516888525589
2018-06-06,1402.2484130859375,1409.6832137316374,1393.676030511858,1400.0139161217269,2236512,0.0024102939736629,0.2410293973662991,1411.7535461425782,1338.5542919921877,52.63702774656386,15.914214063109739,23.803851264313927,-7.889637201204188
2018-06-07,1410.2115478515625,1421.140230935882,1400.6641506454469,1401.6391643021136,2414762,0.0056788331449064,0.567883314490647,1412.7353271484376,1344.0580395507814,54.76677630731496,14.675368688795515,21.978154749210248,-7.302786060414732
2018-06-08,1419.596435546875,1427.884448722578,1409.7646672153344,1409.7646672153344,2582138,0.006654950251691,0.665495025169105,1414.0715393066407,1349.5020849609375,57.20892593956556,14.286174679613623,20.439758735290926,-6.153584055677303
2018-06-11,1421.7086181640625,1432.5154962395195,1416.2646114268196,1419.596022975917,2179378,0.0014878754019791,0.1487875401979144,1415.9847473144532,1354.9766943359375,57.7616504669404,13.986938389122997,19.14919466605734,-5.162256276934343
2018-06-12,1447.141845703125,1450.392023907961,1424.3905982692747,1427.6407764741105,4608875,0.0178891984012208,1.788919840122083,1418.1854858398438,1360.4724365234374,63.82148758657807,15.621960148816015,18.443747762609075,-2.8217876137930595
2018-06-13,1482.162353515625,1488.297103962435,1460.9549626056355,1475.5807631211535,5370983,0.0241997755206122,2.419977552061225,1421.9055786132812,1366.6556958007814,70.16808306890826,19.5185908099852,18.6587163720843,0.8598744379008991
2018-06-14,1452.464111328125,1488.8254814752404,1449.579538378856,1486.9565892563378,3819998,-0.0200371046512259,-2.003710465122599,1424.1830688476562,1372.2478076171874,60.47890339804377,19.97998194198408,18.922969486064257,1.0570124559198213
2018-06-15,1495.1221923828125,1500.8505702369866,1453.3167282580152,1462.5797531991172,9183574,0.0293694561689934,2.9369456168993446,1428.3869567871093,1378.3139379882812,67.43484332944394,23.516702463531146,19.841716081557635,3.674986381973511
2018-06-18,1486.1436767578125,1517.792240805985,1480.5777675708323,1517.792240805985,4674987,-0.0060052052405767,-0.6005205240576794,1431.0399353027344,1384.2621484375,64.84776395809902,25.30340587114165,20.93405403947444,4.36935183166721
2018-06-19,1482.487548828125,1494.269444941037,1479.643642869836,1480.578088950787,3245034,-0.0024601443231004,-0.2460144323100488,1434.474102783203,1390.349970703125,63.77482212044959,26.12322989272866,21.971889210125283,4.151340682603376
2018-06-20,1480.8214111328125,1492.0752297314891,1477.693135222503,1488.581249351117,3107695,-0.0011238797227197,-0.1123879722719767,1438.1029541015623,1396.2940673828125,63.26114242999391,26.334930265654066,22.844497421231043,3.4904328444230224
2018-06-21,1478.302978515625,1488.5816874064644,1476.8810254845323,1488.5816874064644,2910659,-0.0017006997591025,-0.1700699759102586,1439.4180480957032,1401.570927734375,62.4424380393467,25.999778608134648,23.475553658611766,2.524224949522882
2018-06-22,1470.5428466796875,1484.5185702273902,1462.214266852194,1484.5185702273902,2949458,-0.0052493514176163,-0.5249351417616399,1440.70576171875,1405.684482421875,59.87126122434736,24.821859771505842,23.74481488119058,1.0770448903152605
2018-06-25,1478.2213134765625,1480.7401811321292,1467.4551008045469,1472.2491323224249,2083217,0.0052215185801707,0.5221518580170725,1444.0646057128906,1409.8383935546874,61.55800123436815,24.228645957128265,23.84158109637812,0.3870648607501437
2018-06-26,1504.83251953125,1512.145420544091,1479.6436382647985,1481.2687273787628,4679712,0.0180021799253466,1.8002179925346695,1448.3218688964844,1414.2477124023435,66.77096904450963,25.610598625928787,24.195384602288257,1.4152140236405302
2018-06-27,1509.7078857421875,1531.7684917464949,1504.2232096233718,1511.3329749625773,4081208,0.0032398065217624,0.3239806521762478,1453.0123046875,1418.9241723632813,67.63684815501823,26.79038450434109,24.714384582698827,2.075999921642264
2018-06-28,1497.2755126953125,1520.2705586828515,1483.9498640055867,1515.3952923268405,4888125,-0.0082349527112413,-0.8234952711241306,1457.142059326172,1423.4124194335936,63.11997516545819,26.417658388197196,25.055039343798505,1.3626190443986914
2018-06-29,1501.3790283203125,1517.3455468218715,1496.9507006813878,1499.063296443191,3506276,0.0027406550031752,0.2740655003175218,1461.8263793945312,1427.7244702148437,63.97512793411422,26.151926542064984,25.274416783451805,0.8775097586131793
2018-07-02,1504.3040771484375,1509.5450481177745,1495.97549692638,1504.8322508536878,2650290,0.0019482414320102,0.1948241432010222,1466.1775512695312,1430.3922802734376,64.60514790362426,25.87904165127543,25.39534175701653,0.4836998942588977
2018-07-03,1522.7490234375,1527.5023888111675,1508.935767268261,1511.2920669117902,3242233,0.0122614480471441,1.226144804714413,1472.3711669921877,1433.3790234375,68.36250843144657,26.841716820852525,25.684616769783734,1.1571000510687917
2018-07-04,1516.3297119140625,1527.50219711946,1509.0168125068933,1527.50219711946,2700614,-0.0042156070531874,-0.4215607053187464,1478.0752319335938,1436.4227221679687,65.74666216569496,26.777979161860912,25.903289248199172,0.8746899136617401
2018-07-05,1527.8271484375,1533.6774279578726,1513.0387820699646,1521.8955351338254,2472571,0.0075824119471512,0.7582411947151257,1483.956011962891,1439.014638671875,68.10099881560805,27.34005451737744,26.190642302034828,1.1494122153426112
2018-07-06,1554.357177734375,1560.8982015439333,1528.9245908604937,1529.8996047210455,3713781,0.0173645489439084,1.7364548943908489,1490.6940490722657,1441.5811279296877,72.75451840765807,29.585214987491327,26.869556839126126,2.7156581483652005
2018-07-09,1530.021484375,1563.6608507091291,1524.7399444661112,1563.3358130310671,6151747,-0.015656435797367,-1.5656435797367083,1496.1096923828125,1444.3643920898437,63.590473679630605,29.065781526718638,27.308801776644632,1.7569797500740059
2018-07-10,1523.6019287109375,1542.9405243965432,1520.067380538108,1542.2092146258606,5303302,-0.0041957290989838,-0.4195729098983802,1499.9326965332032,1446.373386230469,61.39364311078883,27.8154827050289,27.41013796232149,0.4053447427074097
2018-07-11,1608.7567138671875,1623.4637480030783,1539.0810299876762,1543.8343949979226,22903802,0.0558904419531001,5.589044195310011,1506.2624145507812,1450.3461694335938,74.15053419516497,33.31189261269333,28.59048889239586,4.721403720297467
