Date,Equity,Daily_Return,Probability,Regime,Signal,Allowed_Regime,Threshold,Holding_Period,Regime_Filter
2023-03-28,100014.78109979768,-0.0035467431587962173,0.7373450398445129,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-03-29,100014.78109979768,0.0,0.5428194999694824,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-03-31,100014.78109979768,0.0,0.5741578936576843,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-04-03,100014.78109979768,0.0,0.5788522958755493,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-04-05,100014.78109979768,0.0,0.5852863192558289,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-04-06,100014.78109979768,0.0,0.5703712105751038,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-04-10,100014.78109979768,0.0,0.3481518030166626,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-04-11,100014.78109979768,0.0,0.5909472107887268,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-04-12,100014.78109979768,0.0,0.5936771035194397,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-04-13,99864.75892814799,-0.0015,0.7052000761032104,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-04-17,98319.26903223089,-0.015475828635695854,0.7567696571350098,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-04-18,98045.24654328934,-0.00278706800445927,0.7596873044967651,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-04-19,96756.56098215375,-0.01314378418709572,0.8683376312255859,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-04-20,97232.57566237173,0.004919714749946236,0.8610784411430359,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-04-21,98839.4051330897,0.016525628985675445,0.7217678427696228,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-04-24,98691.14602539007,-0.0015,0.7096953988075256,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-04-25,98728.44744737115,0.0003779611797340987,0.7394176125526428,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-04-26,99416.99450955923,0.006974150612012009,0.7610393762588501,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-04-27,99099.92103876633,-0.003189328669178426,0.7646691799163818,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-04-28,100072.90757082794,0.009818237208090164,0.7348763346672058,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-05-02,99927.45105148325,-0.0014535054779111212,0.7429382801055908,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-05-03,99777.55987490603,-0.0015,0.7616283297538757,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-05-04,101057.76662350426,0.012830607906259228,0.8064464330673218,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-05,101371.54241185961,0.0031049151276452136,0.7854087352752686,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-08,101995.9608270118,0.006159701236617909,0.7746586203575134,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-09,103020.4357117754,0.010044269169650066,0.7382107377052307,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-10,102977.12990727677,-0.0004203613020991037,0.7305935621261597,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-11,102822.66421241587,-0.0015,0.7268916964530945,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-12,102576.74526411391,-0.0023916803769442607,0.7337984442710876,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-15,101973.68436044356,-0.005879119113378017,0.7231079936027527,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-16,102070.79607277492,0.0009523213066235936,0.7292661666870117,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-17,100521.63595640265,-0.015177310023796964,0.7508922815322876,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-18,100094.02258519556,-0.004253943612622324,0.7508922815322876,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-19,99943.88155131777,-0.0015,0.7432464361190796,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-22,102296.06317495686,0.02353502372660321,0.7257418632507324,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-23,102244.89801386702,-0.0005001674502598252,0.6939955353736877,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-24,102440.2689789341,0.0019108138289753995,0.7207121849060059,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-25,102134.80736465017,-0.0029818509588913633,0.8104223608970642,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-26,103077.74569202628,0.009232291632073508,0.6894106864929199,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-29,102923.12907348825,-0.0015,0.6050480008125305,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-30,102794.4841867377,-0.0012499123171693105,0.6654424667358398,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-05-31,101966.84781108607,-0.008051369508777606,0.7413299679756165,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-01,103036.2675555708,0.010487916096671324,0.6331649422645569,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-02,102465.91338562887,-0.0055354700191786455,0.7249521017074585,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-05,101795.32381044803,-0.00654451371215603,0.7335050702095032,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-06,101642.63082473236,-0.0015,0.7835277318954468,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-07,102982.22217413266,0.013179424209416979,0.6960992217063904,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-08,101773.12829882589,-0.011740801953781133,0.7407364249229431,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-09,100919.37479229303,-0.008388791037513,0.7269986271858215,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-12,102101.73656942393,0.011715904696837143,0.6989220380783081,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-13,101848.10951184861,-0.0024840621334863977,0.721635639667511,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-14,101695.33734758085,-0.0015,0.721635639667511,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-15,100608.33071287762,-0.01068885420958865,0.6866448521614075,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-16,99313.3023990301,-0.012871978937244788,0.5717784762382507,Weak_Downtrend,False,True,0.6,5,All_Regimes
2023-06-19,100423.76960858304,0.011181454877929653,0.6193033456802368,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-20,100964.92839583085,0.005388751979307882,0.6308046579360962,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-21,101766.11328539281,0.007935279133967521,0.6052206158638,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-22,101613.46411546473,-0.0015,0.6160092353820801,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-23,100918.4731298332,-0.006839556073413577,0.6131813526153564,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-26,100080.70893707032,-0.008301395837460701,0.5295272469520569,Weak_Downtrend,False,True,0.6,5,All_Regimes
2023-06-27,100322.31570565725,0.0024141192758622143,0.5450921058654785,Weak_Downtrend,False,True,0.6,5,All_Regimes
2023-06-28,100890.22949775396,0.005660891977044669,0.6483217477798462,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-06-30,103458.3085633721,0.02545418994884252,0.8203039765357971,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-07-03,103303.12110052706,-0.0015,0.8496456742286682,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-07-04,104456.96826123414,0.011169528552619878,0.7350045442581177,Weak_Downtrend,True,True,0.6,5,All_Regimes
2023-07-05,104807.37913273516,0.0033545954600624484,0.5363301634788513,Weak_Downtrend,False,True,0.6,5,All_Regimes
2023-07-06,104900.50603387554,0.0008885529044899698,0.5208811163902283,Weak_Downtrend,False,True,0.6,5,All_Regimes
2023-07-07,105100.97203558547,0.0019110108167179618,0.4155243933200836,Weak_Downtrend,False,True,0.6,5,All_Regimes
2023-07-10,103137.13077704306,-0.018685281596420356,0.4698426425457001,Weak_Downtrend,False,True,0.6,5,All_Regimes
2023-07-11,103137.13077704306,0.0,0.5134650468826294,Weak_Downtrend,False,True,0.6,5,All_Regimes
2023-07-12,103137.13077704306,0.0,0.5396228432655334,Weak_Downtrend,False,True,0.6,5,All_Regimes
2023-07-13,103137.13077704306,0.0,0.4305994212627411,Weak_Downtrend,False,True,0.6,5,All_Regimes
2023-07-14,103137.13077704306,0.0,0.3264264166355133,Weak_Downtrend,False,True,0.6,5,All_Regimes
2023-07-17,103137.13077704306,0.0,0.3227588534355163,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-07-18,103137.13077704306,0.0,0.459536999464035,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-07-19,103137.13077704306,0.0,0.4854580461978912,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-07-20,103137.13077704306,0.0,0.4788102507591247,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-07-21,103137.13077704306,0.0,0.5669122338294983,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-07-24,103137.13077704306,0.0,0.5311371684074402,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-07-25,103137.13077704306,0.0,0.5257877707481384,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-07-26,103137.13077704306,0.0,0.571221649646759,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-07-27,102982.4250808775,-0.0015,0.649142324924469,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-07-28,101724.28655347854,-0.012217021753089141,0.6937771439552307,Weak_Uptrend,True,True,0.6,5,All_Regimes
2023-07-31,103726.69887076158,0.019684702494623396,0.4597566127777099,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-01,104654.38951662902,0.008943605223793893,0.3317126631736755,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-02,104308.77593807518,-0.003302427926340501,0.3082521259784698,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-03,102920.27982555017,-0.013311402612463996,0.51353520154953,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-04,102920.27982555017,0.0,0.3082521259784698,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-07,102920.27982555017,0.0,0.4486343562602997,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-08,102920.27982555017,0.0,0.2928005158901214,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-09,102920.27982555017,0.0,0.2873178124427795,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-10,102920.27982555017,0.0,0.173357218503952,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-11,102920.27982555017,0.0,0.1808901131153106,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-14,102920.27982555017,0.0,0.1680677235126495,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-16,102920.27982555017,0.0,0.2765290141105652,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-17,102920.27982555017,0.0,0.2497005462646484,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-18,102920.27982555017,0.0,0.2667853236198425,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-21,102920.27982555017,0.0,0.2553599774837494,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-22,102920.27982555017,0.0,0.3005282282829284,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-23,102920.27982555017,0.0,0.240195170044899,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-24,102920.27982555017,0.0,0.2657912969589233,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-25,102920.27982555017,0.0,0.2910590767860412,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-28,102920.27982555017,0.0,0.2636049687862396,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-29,102920.27982555017,0.0,0.2636049687862396,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-30,102920.27982555017,0.0,0.2883889973163605,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-08-31,102920.27982555017,0.0,0.4076296985149383,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-09-01,102920.27982555017,0.0,0.4257852733135223,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-09-04,102920.27982555017,0.0,0.3860072791576385,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-09-05,102920.27982555017,0.0,0.3655707836151123,Weak_Uptrend,False,True,0.6,5,All_Regimes
2023-09-06,102920.27982555017,0.0,0.4305379390716553,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-09-07,102920.27982555017,0.0,0.4332383871078491,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-09-08,102920.27982555017,0.0,0.4987915158271789,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-09-11,102920.27982555017,0.0,0.5365306735038757,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-09-12,102920.27982555017,0.0,0.3215006291866302,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-09-13,102920.27982555017,0.0,0.3685366511344909,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-09-14,102920.27982555017,0.0,0.4242246150970459,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-09-15,102920.27982555017,0.0,0.4291741251945495,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-09-18,102920.27982555017,0.0,0.5405968427658081,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-09-20,102765.89940581186,-0.0015,0.6211013197898865,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-09-21,102174.56196351441,-0.005754218526929034,0.6440389156341553,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-09-22,102697.49957529575,0.005118080290552829,0.6585507392883301,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-09-25,101942.29754055444,-0.00735365552096634,0.7486041188240051,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-09-26,102185.95845648416,0.00239018466140406,0.8491537570953369,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-09-27,102135.12189139017,-0.0004974907106796156,0.8724450469017029,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-09-28,101981.9192085531,-0.0015,0.7186175584793091,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-09-29,101746.91738982746,-0.002304347874107604,0.6654758453369141,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-10-03,101321.60225352261,-0.004180127980441095,0.6149218082427979,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-10-04,102010.75413304834,0.006801628322076425,0.6295762658119202,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-10-05,103498.63905291351,0.014585569261889697,0.7161991596221924,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-10-06,104266.15856203814,0.007415744942619318,0.6712090373039246,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-10-09,104109.75932419508,-0.0015,0.6954295039176941,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-10-10,103839.34621574113,-0.002597384819725712,0.823987603187561,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-10-11,103295.66972115806,-0.005235746510320882,0.8176374435424805,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-10-12,101368.48381220763,-0.018656986436631606,0.8124175071716309,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-10-13,102178.27704080788,0.007988609458739138,0.7947026491165161,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-10-16,100687.85592190712,-0.014586477302856782,0.6732787489891052,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-10-17,100687.85592190712,0.0,0.5504212975502014,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-10-18,100687.85592190712,0.0,0.5228396654129028,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-10-19,100687.85592190712,0.0,0.3770579397678375,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-10-20,100687.85592190712,0.0,0.4367595314979553,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-10-23,100687.85592190712,0.0,0.2586957812309265,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-10-25,100687.85592190712,0.0,0.2178797721862793,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-10-26,100687.85592190712,0.0,0.2005378305912017,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-10-27,100687.85592190712,0.0,0.2372064292430877,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-10-30,100687.85592190712,0.0,0.2145546972751617,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-10-31,100687.85592190712,0.0,0.2151027917861938,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-01,100687.85592190712,0.0,0.2245258241891861,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-02,100687.85592190712,0.0,0.2077296823263168,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-03,100687.85592190712,0.0,0.2210359573364257,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-06,100687.85592190712,0.0,0.2036211788654327,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-07,100687.85592190712,0.0,0.2096471041440963,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-08,100687.85592190712,0.0,0.2173814177513122,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-09,100687.85592190712,0.0,0.2299340069293975,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-10,100687.85592190712,0.0,0.2407434731721878,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-13,100687.85592190712,0.0,0.2310312539339065,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-15,100687.85592190712,0.0,0.2373900860548019,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-16,100687.85592190712,0.0,0.4724089801311493,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-17,100687.85592190712,0.0,0.4598599970340729,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-20,100687.85592190712,0.0,0.4566028118133545,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-21,100687.85592190712,0.0,0.4598599970340729,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-22,100687.85592190712,0.0,0.4584375321865082,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-23,100687.85592190712,0.0,0.4655188024044037,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-24,100687.85592190712,0.0,0.3427473902702331,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-28,100687.85592190712,0.0,0.4109815955162048,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-11-29,100536.82413802427,-0.0015,0.7758294939994812,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-11-30,99788.61264512918,-0.0074421635983635825,0.6690741181373596,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-12-01,100476.7353016702,0.006895803421860691,0.6609100699424744,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-12-04,100499.6266195884,0.00022782704722112967,0.720117449760437,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-12-05,101047.55829068537,0.005452076684533402,0.6749309301376343,Strong_Uptrend_LowVol,True,True,0.6,5,All_Regimes
2023-12-06,102967.27442970092,0.018998144749753143,0.1137611120939254,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-12-07,102967.27442970092,0.0,0.1169709861278534,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-12-08,102967.27442970092,0.0,0.1403062790632248,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-12-11,102967.27442970092,0.0,0.4163255393505096,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-12-12,102967.27442970092,0.0,0.3552113175392151,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-12-13,102967.27442970092,0.0,0.1479827016592025,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-12-14,102967.27442970092,0.0,0.2794911861419678,Strong_Uptrend_LowVol,False,True,0.6,5,All_Regimes
2023-12-15,102812.82351805638,-0.0015,0.7482826113700867,Strong_Uptrend_HighVol,True,True,0.6,5,All_Regimes
2023-12-18,102764.89083157881,-0.0004662131126974556,0.5569281578063965,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2023-12-19,101619.86327103066,-0.01114220577944991,0.4205552041530609,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2023-12-20,100657.24386417675,-0.009472748494912864,0.3764108419418335,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2023-12-21,100855.62524595665,0.0019708604583648093,0.3764108419418335,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2023-12-22,101674.82589415906,0.008122508250825167,0.440430611371994,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2023-12-26,101674.82589415906,0.0,0.3623464107513428,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2023-12-27,101674.82589415906,0.0,0.3616976737976074,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2023-12-28,101674.82589415906,0.0,0.2222419083118438,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2023-12-29,101674.82589415906,0.0,0.2222419083118438,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2024-01-01,101674.82589415906,0.0,0.2194124460220337,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2024-01-02,101674.82589415906,0.0,0.2222419083118438,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2024-01-03,101674.82589415906,0.0,0.2260116785764694,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2024-01-04,101674.82589415906,0.0,0.2298665940761566,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2024-01-05,101674.82589415906,0.0,0.2483001500368118,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2024-01-08,101674.82589415906,0.0,0.25412318110466,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2024-01-09,101674.82589415906,0.0,0.2573987543582916,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2024-01-10,101674.82589415906,0.0,0.2590965628623962,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2024-01-11,101674.82589415906,0.0,0.2498334795236587,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
2024-01-12,101674.82589415906,0.0,0.4356746077537536,Strong_Uptrend_HighVol,False,True,0.6,5,All_Regimes
