Date,Close,High,Low,Open,Volume,Daily_Return,Daily_Return_Pct,Price_Change,High_Low_Range,High_Low_Range_Pct,Open_Close_Change,Open_Close_Change_Pct,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_5,EMA_10,EMA_20,EMA_50,EMA_200,Close_vs_SMA20,Close_vs_SMA50,Close_vs_SMA200,RSI_14,MACD,MACD_Signal,MACD_Histogram,Volatility_5,Volatility_10,Volatility_20,Volatility_20_Pct,Volume_SMA_5,Volume_SMA_20,Volume_Ratio,Volume_Change,Momentum_5,Momentum_10,Momentum_20,Momentum_60,Rolling_High_20,Rolling_Low_20,Price_Position_20,Rolling_High_50,Rolling_Low_50,Price_Position_50,News_Sentiment,News_Count,Has_News,News_Sentiment_Lag1,News_Sentiment_MA3,News_Sentiment_MA5,News_Count_MA3,News_Sentiment_Change,News_Sentiment_Lag2,News_Sentiment_Lag3,News_Sentiment_MA5_Trading,News_Sentiment_MA10,News_Count_MA5,News_Count_MA10,News_Sentiment_Abs,News_Positive,News_Negative,News_Neutral,News_Return_Interaction,News_Momentum_Interaction,News_Volume_Interaction,Return_1,Return_3,Return_5,Return_10,Return_20,Return_60,Trend_5_20,Trend_10_50,Trend_20_50,Trend_50_200,EMA_5_20,EMA_20_50,EMA_50_200,Price_vs_EMA20,Price_vs_EMA50,Price_vs_EMA200,Momentum_3,Momentum_Acceleration_5,Momentum_Acceleration_10,RSI_Distance_50,RSI_Overbought,RSI_Oversold,MACD_Distance,MACD_Positive,MACD_Momentum,Vol_Ratio_5_20,Vol_Ratio_10_20,Volatility_Expansion,Volatility_Percentile_60,High_Volatility_Regime,Volume_Ratio_5_20,Volume_Surge,Volume_Dry,Breakout_Distance_20,Breakdown_Distance_20,Breakout_Distance_50,Breakdown_Distance_50,Near_20D_High,Near_20D_Low,Near_50D_High,Near_50D_Low,Body_Size,Upper_Wick,Lower_Wick,Body_to_Range,Bullish_Candle,Distance_SMA20,Distance_SMA50,ZScore_20,ZScore_60,Return_Mean_20,Return_Std_20,Return_Skew_60,Return_Kurtosis_60,News_Sentiment_Lag1_V4,News_Sentiment_Momentum,News_Activity_Surge
2020-02-07,2136.550048828125,2151.0,2119.0,2139.0,2083442,0.0038527266641446,0.3852726664144601,8.199951171875,32.0,1.497741652134555,-2.449951171875,-0.1145372216865357,2124.3400390625,2134.6200439453123,2167.54501953125,2154.527009277344,2128.8090075683594,2154.260256958008,2130.837927857662,2138.66958587253,2153.7750345782847,2156.424979175564,2119.4099154089427,-0.0142995741374857,-0.0083438083494941,-0.0082210160414373,44.11762956340995,-14.696724443457695,-8.487565611891732,-6.209158831565965,0.0100890671303615,0.0133220908650209,0.0120473090924674,1.2047309092467402,3080048.2,2703988.85,0.7705068754259101,-0.2108368543956303,0.027656861859775894,-0.02145729395029028,-0.034785750627488454,-0.0274262557633044,2253.550048828125,2071.60009765625,0.3569660269406803,2260.0,1984.0,0.5527175682178442,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.003852726664144601,0.013663882731882238,0.027656861859775894,-0.02145729395029028,-0.034785750627488454,-0.027426255763304486,-0.01993267963499712,-0.009239598875443567,0.006042166191396525,0.00012382548416534078,-0.010649722627653069,-0.0012288600915264514,0.017464796921778714,-0.007997578889910595,-0.00921661107591032,0.00808721960512071,0.013663882731882238,0.0754492307261534,-0.007836573469930386,-5.882370436590051,0,0,-6.209158831565963,0,2.109098852345328,0.8374539951556241,1.1058146481317193,-0.0019582419621058996,0.25,0,1.1390757768842132,0,0,-0.05191808367461881,0.03135255266948356,-0.05462387219994469,0.07689014557869212,0,0,0,0,-0.0011453722168653577,0.005610098176718092,0.008204791410998129,0.0765609741208545,0,-0.014299574137485727,-0.008343808349494108,-0.7161957502455271,-0.1369552106445324,-0.0016994689423947718,0.0120473090924674,0.07685539669288774,-0.46848166514046713,0.0,0.0,0
2020-02-10,2161.949951171875,2167.0,2119.0,2140.89990234375,2383032,0.0118882786563701,1.18882786563701,25.39990234375,48.0,2.220217909021521,21.050048828125,0.9832336768795432,2136.230029296875,2133.8900390625,2166.1250122070314,2156.7010083007813,2128.928507080078,2154.4110064697265,2141.2086022957333,2142.90237956332,2154.553598063389,2156.641644744047,2119.8331993468823,-0.0019274330944096,0.0024337832879436,0.0034993066223245,48.54164873430103,-12.06679088754936,-9.203410667023258,-2.8633802205261016,0.010179390783914,0.0139026209997557,0.0122261803305342,1.222618033053428,2611040.0,2680945.8,0.8888773506722889,0.1437956996163081,0.028275838845124746,-0.0033652409026737606,-0.012966030642664883,-0.0057485802298017,2253.550048828125,2071.60009765625,0.4965643185596571,2260.0,1984.0,0.6447461998980978,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0118882786563701,0.0071742572935382665,0.028275838845124746,-0.0033652409026737606,-0.012966030642664883,-0.005748580229801736,-0.013801134625972988,-0.010576787950896227,0.004369638568340495,0.001062936377588919,-0.006193856481291893,-0.0009681936198101537,0.01736384042315464,0.003432893530768588,0.0024613762053444788,0.019867955572150153,0.0071742572935382665,0.05904684264828253,0.006267966902246513,-1.4583512656989726,0,0,-2.8633802205261016,0,3.3457786110398633,0.832589615784706,1.1371189221734839,-0.0020467895466202007,0.26666666666666666,0,0.9739249484267829,0,0,-0.04064702166427736,0.043613559208577124,-0.0433849773575774,0.08969251571163062,0,0,0,0,0.00983233676879543,0.002358843971451659,0.010229297651784226,0.4385426839183572,1,-0.0019274330944096807,0.002433783287943747,-0.09719774530224998,0.26239111076243393,-0.0005810110381251288,0.012226180330534275,0.012374519005382974,-0.4895740881860516,0.0,0.0,0
2020-02-11,2153.39990234375,2174.800048828125,2147.60009765625,2163.0,1335820,-0.003954785735669,-0.3954785735669097,-8.550048828125,27.199951171875,1.26311657868428,-9.60009765625,-0.4438325314956079,2145.360009765625,2130.855029296875,2163.4500122070312,2159.3480053710937,2129.2360070800783,2154.427755737305,2145.2723689784057,2144.811020068853,2154.443722280566,2156.514517591094,2120.1671963916274,-0.0046454088638862,-0.0027545828706389,-0.0004770888189764,40.60413504497783,-10.550843525049912,-9.47289723862859,-1.077946286421323,0.0110482222678719,0.013718908656948,0.0120931919633711,1.2093191963371186,2176336.2,2600314.2,0.5137148426140195,-0.439445210974926,0.021658119959079514,-0.013898155767029241,-0.024242150694366527,0.0003715528436381,2253.550048828125,2071.60009765625,0.4495731060143546,2260.0,1984.0,0.6137677621150363,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,0.0,0.0,-0.003954785735669097,0.011769588431473244,0.021658119959079514,-0.013898155767029241,-0.024242150694366527,0.00037155284363810104,-0.008361645676736473,-0.013195175582326857,0.0018996506472019892,0.0022837849265013865,-0.004256947260823263,-0.0009602510410368081,0.017143610778115548,-0.0004844962651012752,-0.001444282068095215,0.01567456850039095,0.011769588431473244,0.05646063856239947,-0.00340837219362633,-9.39586495502217,0,0,-1.0779462864213212,0,1.7854339341047787,0.9135902498972733,1.1344323896040855,-0.0010449696954991997,0.26666666666666666,0,0.8369512422767987,0,1,-0.04444105713847113,0.03948629119106828,-0.04716818480365048,0.08538301529422876,0,0,0,0,-0.004438325314956079,0.0054554086121705965,0.0026813706368469716,0.3529454003631189,0,-0.004645408863886202,-0.0027545828706390107,-0.2396583397434461,0.128792395026353,-0.0011565393529093804,0.012093191963371183,-0.0039672692283767436,-0.4540140301470052,0.0,0.0,0
2020-02-12,2170.75,2185.0,2150.0,2151.10009765625,1620407,0.0080570718134453,0.8057071813445393,17.35009765625,35.0,1.6123459633767132,19.64990234375,0.9134815420797816,2150.2,2132.47001953125,2160.642517089844,2161.7430053710937,2129.558006591797,2154.4742559814454,2153.7649126522706,2149.5271982381523,2155.9967011109884,2157.072771803208,2120.670507870318,0.0046779987111287,0.0041665427419112,0.0075543924339631,46.46977254205903,-7.8588445701707315,-9.15008670493702,1.2912421347662877,0.0084081648922785,0.013295867225014,0.0120504905974067,1.2050490597406738,2012553.2,2550300.5,0.6353788504531133,0.2130429249449776,0.011273881633967253,0.007495545164653894,-0.025214380890965837,0.029376872978688,2253.550048828125,2071.60009765625,0.5449295353208984,2260.0,1984.0,0.6766304347826086,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.008057071813445393,0.016007091053464206,0.011273881633967253,0.007495545164653894,-0.025214380890965837,0.029376872978688073,-0.004833061002571304,-0.013541381083279513,-0.0005090745192722901,0.0033737926408117236,-0.001035153930229904,-0.0004988569260554465,0.017165450171439778,0.006842913480066715,0.006340642919227202,0.02361493308075202,0.016007091053464206,0.015010096459577738,0.039962116567978545,-3.530227457940967,0,0,1.2912421347662892,1,2.3691884211876104,0.6977446124963544,1.1033465498803268,-0.003642325705128199,0.26666666666666666,0,0.7891435538674756,0,1,-0.036742050113855784,0.04786150688828661,-0.03949115044247786,0.09412802419354849,0,0,0,0,0.009134815420797816,0.006624517387882699,0.0005114116527857635,0.5614257812483959,1,0.004677998711128506,0.0041665427419113055,0.25746420372440343,0.38393087574009716,-0.0012068100742813504,0.012050490597406734,-0.04903477211785202,-0.3628301450576886,0.0,0.0,0
2020-02-13,2191.949951171875,2197.0,2171.0,2172.949951171875,1645948,0.0097661873416445,0.9766187341644584,21.199951171875,26.0,1.18615846981815,19.0,0.8743873732459081,2162.919970703125,2137.8800048828125,2158.300012207031,2164.0120043945312,2130.4580065917967,2154.658755493164,2166.4932588254724,2157.240426044284,2159.4208201644065,2158.440504327469,2121.3797560623734,0.0155909460105289,0.0129102549896254,0.0173072397583327,51.4261977968276,-3.96900490155258,-8.113870344260132,4.144865442707552,0.0062603030582421,0.0131916766391805,0.0122164475693882,1.2216447569388298,1813729.8,2476737.2,0.6645630388238203,0.0157620894009962,0.02988223299618875,0.0253057282056095,-0.020926432300541142,0.0395532002620007,2253.550048828125,2071.60009765625,0.6614448244723032,2260.0,1984.0,0.7534418520720109,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.009766187341644583,0.013876361931384418,0.02988223299618875,0.0253057282056095,-0.020926432300541142,0.03955320026200071,0.0021405543575794272,-0.012075718368775967,-0.0026395381245115646,0.00434094209931013,0.0032751553541692235,0.0004541778357902704,0.017470114984922125,0.015063822069193433,0.015524841559089841,0.033266177311171985,0.013876361931384418,0.03432594961150004,0.0703968256552081,1.4261977968276014,0,0,4.144865442707552,1,2.8536233079412643,0.512448731325879,1.0798291863696952,-0.005956144511146099,0.3,0,0.7323061162888013,0,1,-0.027334692516939096,0.05809511867265571,-0.030110641074391542,0.10481348345356611,0,0,0,0,0.00874387373245908,0.0023240520682041026,0.0008973750963860849,0.7307692307664202,1,0.015590946010529017,0.012910254989625392,0.9459240969584573,0.6926324327205632,-0.0009856915780561914,0.012216447569388294,-0.08060947114441018,-0.3976117528146616,0.0,0.0,0
2020-02-14,2184.199951171875,2212.0,2171.0,2188.0,1500115,-0.0035356646696502,-0.3535664669650273,-7.75,41.0,1.8771175220474907,-3.800048828125,-0.1736768202982175,2172.449951171875,2148.394995117188,2156.5550048828127,2165.270002441406,2131.6455065917967,2154.662505493164,2172.3954896076066,2162.142157885664,2161.7807374032127,2159.450678713524,2122.004832630628,0.0128190313840682,0.0087425349767579,0.0137086182190515,52.54814362317018,-1.4944125127312873,-6.789978777954364,5.295566265223076,0.0075995378244274,0.0084394431102608,0.0120953541850198,1.2095354185019895,1697064.4,2387690.0,0.6282704203644527,-0.0886012194795947,0.02230226358136833,0.05057593606417443,-0.015727161889288133,0.0312071434153498,2242.199951171875,2071.60009765625,0.6600231547403536,2260.0,1984.0,0.7253621419270834,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,0.0,0.0,-0.0035356646696502736,0.014302986080106272,0.02230226358136833,0.05057593606417443,-0.015727161889288133,0.031207143415349803,0.007370526721123927,-0.007793488712812269,-0.004024901074123344,0.004923043363496138,0.004910189095839845,0.0010790052825271346,0.017646447127302345,0.010370715855111623,0.011460911194829837,0.029309602685562375,0.014302986080106272,-0.005354598278407563,0.11368712648593227,2.5481436231701835,0,0,5.295566265223076,1,1.1507008225155246,0.6283022148983031,0.6977425366107197,-0.004495816360592401,0.3,0,0.7107557513747597,0,1,-0.0258674521733383,0.05435404914443542,-0.03353984461421455,0.10090723345356611,0,0,0,0,-0.0017367682029821754,0.010968921389396709,0.0060328844478404935,0.09268411775892028,0,0.012819031384068369,0.008742534976758032,0.8323839622478449,0.554037724451296,-0.00072250807171782,0.012095354185019891,-0.05090056027391131,-0.40175026569016786,0.0,0.0,0
2020-02-17,2203.25,2217.0,2190.199951171875,2196.949951171875,1774724,0.0087217513295447,0.872175132954478,19.050048828125,26.800048828125,1.2163871021502326,6.300048828125,0.286763420566977,2180.7099609375,2158.4699951171874,2158.2,2166.863000488281,2133.520006103516,2154.703755493164,2182.680326405072,2169.6163109973613,2165.73019098386,2161.168299156131,2122.813242256193,0.0208738763784636,0.0167924781139921,0.0225303568451454,53.2729114455195,1.981063054688093,-5.035770411425872,7.016833466113965,0.0069262141636241,0.0082642101838385,0.0111694313104767,1.1169431310476745,1575402.8,2185546.25,0.8120276567013853,0.1830586321715335,0.019103147510763918,0.04791914387633778,0.015158799669822143,0.0634986011143712,2217.75,2071.60009765625,0.9007867965187176,2260.0,1984.0,0.7943840579710145,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.00872175132954478,0.014971783945640915,0.019103147510763918,0.04791914387633778,0.015158799669822143,0.06349860111437122,0.010429969853350096,-0.0038733438012474863,-0.0039979456413853365,0.005643116815533755,0.007826522201046293,0.0021108452449123405,0.01806803167440818,0.01732432284147789,0.019471737050881455,0.03789158468708065,0.014971783945640915,-0.009172691334360827,0.07918142627470337,3.2729114455194974,0,0,7.016833466113965,1,1.721267200890889,0.6201044593136493,0.7398953406058227,-0.0042432171468526,0.06666666666666667,0,0.7208279394682222,0,0,-0.0065381580430616815,0.06354986297437182,-0.025110619469026596,0.11050907258064524,1,0,0,0,0.0028676342056697703,0.006258676941031639,0.003072441407415532,0.23507602051418577,1,0.020873876378463718,0.016792478113992093,1.2978255954456033,0.8223917086607814,0.0008119977241013099,0.011169431310476742,-0.08496268333111585,-0.30212943899035505,0.0,0.0,0
2020-02-18,2215.75,2221.0,2186.050048828125,2199.949951171875,2486223,0.0056734369681152,0.5673436968115286,12.5,34.949951171875,1.5773418107582082,15.800048828125,0.7182003763180426,2193.17998046875,2169.269995117188,2160.4349975585938,2169.969001464844,2135.2305065917967,2154.589755249024,2193.7035509367142,2178.0042544523862,2170.4939823187296,2163.308758012753,2123.737986114341,0.0256036411666702,0.0210975357271241,0.0283860278282572,60.87109375,5.678588777826462,-2.8928985735754056,8.571487351401867,0.0053970402468488,0.0082301540471143,0.0112210565377011,1.1221056537701135,1805483.4,2214708.4,1.122596094366193,0.4009068452333997,0.028954258606768146,0.051239473372079125,0.02058909291197719,0.0644967571462886,2221.0,2071.60009765625,0.9648594147811392,2260.0,1984.0,0.8396739130434783,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.005673436968115286,0.010857934422910054,0.028954258606768146,0.051239473372079125,0.02058909291197719,0.06449675714628866,0.015156661944080607,-0.0003221273424570681,-0.004393612950145509,0.007137900000848463,0.010693219519176012,0.0033214048985670264,0.01863260541419809,0.020850561231652742,0.024241219286432525,0.04332550177435368,0.010857934422910054,0.0072961386476886325,0.08039589418434578,10.87109375,0,0,8.571487351401867,1,1.5546538852879017,0.48097433862092553,0.7334562498158879,-0.005824016290852301,0.08333333333333333,0,0.8152239816311709,0,0,-0.0023638000900495504,0.06958384608440449,-0.019579646017699126,0.11680947580645151,1,0,0,0,0.007182003763180425,0.0023864179261002807,0.006318281166508249,0.4520764206616243,1,0.025603641166670243,0.021097535727123917,1.4970334915771462,0.9853449497417015,0.0010795442669024435,0.011221056537701132,-0.08817256187226745,-0.30571761172710576,0.0,0.0,0
2020-02-19,2196.35009765625,2230.0,2190.5,2215.75,1760463,-0.008755456321223,-0.8755456321223098,-19.39990234375,39.5,1.7984382381547863,-19.39990234375,-0.8755456321223062,2198.3,2174.25,2159.907507324219,2173.63900390625,2136.3095080566404,2154.2697552490235,2194.58573317656,2181.339862307634,2172.956469493732,2164.6044968223027,2124.4604946868976,0.0168722920812371,0.0104484202340802,0.0195334601456919,60.3029271086482,6.963226820922955,-0.9216734946757336,7.884900315598688,0.0081334740339388,0.0077990606006234,0.010806800314001,1.080680031400108,1833494.6,2214047.25,0.7951334371929054,-0.2919126723548129,0.011793204033744065,0.023200040854073123,-0.004780372991224469,0.0731439530239397,2230.0,2071.60009765625,0.7875636168592769,2260.0,1984.0,0.7693844117980072,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,0.0,0.0,-0.008755456321223098,0.005562744600308367,0.011793204033744065,0.023200040854073123,-0.004780372991224469,0.07314395302393972,0.01777506330506884,0.00028109363728390235,-0.0063172847733014015,0.008991097150220728,0.00995384122345877,0.0038584289572023422,0.018896092554228305,0.01076580616820566,0.014665774223674877,0.03383899260501311,0.005562744600308367,0.0005193223997768115,0.050546026710311054,10.302927108648198,0,0,7.8849003155986885,1,-0.6865870358031794,0.7526255503584431,0.7216808281836342,-0.002673326280062201,0.03333333333333333,0,0.8281190024286971,0,0,-0.01508964230661436,0.06021915143812673,-0.028163673603429196,0.10703129922190024,0,0,0,0,-0.008755456321223062,0.006431230960171499,0.0026402336257474895,0.4911367681949591,0,0.016872292081237195,0.010448420234080213,1.003334796488404,0.6546325995164073,-0.00018386252141503468,0.010806800314001077,-0.08625499337119279,-0.23486028188668032,0.0,0.0,0
2020-02-20,2156.800048828125,2214.39990234375,2151.25,2204.5,2317278,-0.0180071696540224,-1.8007169654022492,-39.550048828125,63.14990234375,2.9279442189396208,-47.699951171875,-2.1637537388013155,2191.27001953125,2177.0949951171874,2158.2000122070312,2175.9370043945314,2137.00150756836,2153.9767559814454,2181.9905050604148,2176.8780780386323,2171.417762763674,2164.298440038217,2124.782281295268,-0.0006486717500638,-0.0087948113974611,0.0013107350573024,64.68921758735652,4.73536695590974,0.2097345954413609,4.525632360468379,0.0108523292365057,0.0096321065001716,0.0114275787716853,1.142757877168533,1967760.6,2226417.85,1.0408100168618393,0.3162889535309745,-0.016035905530123018,0.013367138800709721,-0.015586801663581729,0.0498953402928998,2230.0,2071.60009765625,0.5378788112317087,2260.0,1984.0,0.6260871334352355,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,-0.0,0.0,-0.018007169654022492,-0.021082469611653276,-0.016035905530123018,0.013367138800709721,-0.015586801663581729,0.04989534029289988,0.015322957620781619,0.0005321802608795334,-0.008151427247975684,0.01019521141632751,0.00486905029425766,0.0032894367032541005,0.018597744856409415,-0.006731875453088509,-0.003464582828031637,0.015068728600908132,-0.021082469611653276,-0.04591813852631177,0.04193915318293795,14.689217587356524,0,0,4.525632360468379,1,-3.359267955130309,0.9496612933787054,0.8428825294153794,-0.0005752495351796002,0.11666666666666667,0,0.8838235823522526,0,0,-0.03282509021160318,0.041127605307736737,-0.04566369520879421,0.08709679880449839,0,0,0,0,-0.021637537388013155,0.004490769944998866,0.0025175998313109547,0.7553448129206864,0,-0.0006486717500638894,-0.008794811397461078,-0.039346388167677056,-0.008247416719569802,-0.0007228554715214108,0.011427578771685326,-0.050044788761093285,-0.358986860449574,0.0,0.0,0
2020-02-24,2115.35009765625,2178.949951171875,2106.699951171875,2156.0,3092877,-0.0192182632759102,-1.9218263275910248,-41.449951171875,72.25,3.415510277946474,-40.64990234375,-1.8854314630681817,2177.500048828125,2174.975,2154.7975219726563,2177.826005859375,2137.5935095214845,2153.8935064697266,2159.7770359256933,2165.691172514563,2166.077985134396,2162.3788971997083,2124.688428721746,-0.0183067893452436,-0.0286872817364819,-0.0178947606730334,52.27314737236705,-0.3706204045311096,0.0936635954468668,-0.4642839999779765,0.0130286544779637,0.0115446586878095,0.0121469681988045,1.2146968198804584,2286313.0,2315090.2,1.3359639291808154,0.3347026122890737,-0.031521772298678696,-0.009922515591667458,-0.031166899208181054,0.0182925353039302,2230.0,2071.60009765625,0.2761996652312093,2260.0,2007.0,0.4282612555583004,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,-0.0,0.0,-0.019218263275910252,-0.045311927042197886,-0.031521772298678696,-0.009922515591667458,-0.031166899208181054,0.01829253530393027,0.01053580516218755,-0.0013091063527135294,-0.010574069656970386,0.011111273290792534,-0.00290892075536775,0.001710656693643342,0.017739292014988584,-0.023419234130205413,-0.0217486397061869,-0.004395153161875109,-0.045311927042197886,-0.05382403588004703,0.011534778358622821,2.273147372367049,0,0,-0.4642839999779764,0,-4.9899163604463554,1.0725848841232644,0.9504148277053792,0.0008816862791592005,0.38333333333333336,0,0.9875697283846651,0,0,-0.05141251226177135,0.02111894088511468,-0.06400438156803101,0.05398609748692085,0,0,0,0,-0.01885431463068182,0.010644689782873376,0.004012127311862245,0.5626284061410898,0,-0.018306789345243657,-0.02868728173648194,-1.0869909179851147,-0.7077449363580819,-0.001511467829812746,0.012146968198804578,0.003368638339933055,-0.42733733349444714,0.0,0.0,0
2020-02-25,2156.14990234375,2176.64990234375,2111.0,2115.5,2674567,0.019287495120881,1.9287495120881013,40.7998046875,65.64990234375,3.044774497004503,40.64990234375,1.9215269365989127,2168.080029296875,2174.394995117188,2154.142517089844,2179.52400390625,2138.162008056641,2153.885005493164,2158.567991398379,2163.9563961198696,2165.1324534400487,2162.134622891632,2125.001478210522,0.0009318720734495,-0.0107244065771277,0.0010515402840957,57.605271355419056,-1.112128983600087,-0.1474949203625239,-0.964634063237563,0.0164779053047799,0.0126428368683107,0.0129332940781833,1.2933294078183328,2466281.6,2371363.5,1.1278604060490938,-0.1352494780749444,-0.0213775548195847,-0.0026827858919588055,-0.006038998573815846,0.050115622717034,2230.0,2071.60009765625,0.5337743485726087,2260.0,2071.60009765625,0.4487783891375507,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,-0.0,0.0,0.019287495120881015,-0.018303181881339392,-0.0213775548195847,-0.0026827858919588055,-0.006038998573815846,0.05011562271703407,0.006470097542970343,-0.0023532701543408363,-0.011645426602742592,0.011903605971394837,-0.0030318985941205634,0.0013865142885540749,0.01747440887070817,-0.004148730523172772,-0.0027679685087683703,0.014658071748476331,-0.018303181881339392,-0.04048070233034862,0.0006824550107149552,7.605271355419056,0,0,-0.9646340632375631,0,-0.5003500632595865,1.2740687101962582,0.9775419001441743,0.0035446112265966005,0.5,0,1.0400268031451105,0,0,-0.03311663572029144,0.04081376747527532,-0.04595137064435839,0.04081376747527532,0,0,0,0,0.019215269365989128,0.009690380524698653,0.002127156700543607,0.6191921220360814,1,0.0009318720734492469,-0.01072440657712781,0.05555424937641941,-0.05974814122968746,-0.00022305938830958772,0.012933294078183326,-0.05579020976636851,-0.4673845360261819,0.0,0.0,0
2020-02-26,2123.60009765625,2163.89990234375,2112.949951171875,2154.0,2686842,-0.0150962623944272,-1.5096262394427296,-32.5498046875,50.949951171875,2.399225316862004,-30.39990234375,-1.411323228586351,2149.650048828125,2171.4150146484376,2151.1350219726564,2179.461005859375,2138.7985095214844,2153.743256225586,2146.9120268176694,2156.6188873083024,2161.176990984449,2160.623465039264,2124.9875341254046,-0.012800184105206,-0.0256306068578173,-0.0139957065366098,46.32152737831101,-4.276974780066212,-0.9733908923032616,-3.30358388776295,0.015975663879106,0.0134744036743593,0.013234548331762,1.3234548331762055,2506405.4,2418554.4,1.110928908607555,0.0045895279497578,-0.04158858280209865,-0.013838490776871493,-0.02754431704350313,0.0507409744195039,2230.0,2071.60009765625,0.3282830306748088,2260.0,2071.60009765625,0.2760086356367745,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,-0.0,0.0,-0.015096262394427296,-0.015393152086543127,-0.04158858280209865,-0.013838490776871493,-0.02754431704350313,0.05074097441950398,-0.0006903207513072607,-0.003691734419338566,-0.012996783980335214,0.011940954224441303,-0.006600553414314092,0.0002561880652234283,0.016769948219261588,-0.01738723551331256,-0.01713550185031487,-0.0006529151097941499,-0.015393152086543127,-0.0705428414088668,5.96649901577484e-05,-3.6784726216889894,0,0,-3.30358388776295,0,-2.338949824525387,1.207118178771958,1.0181234248864892,0.0027411155473440005,0.55,1,1.0363237643114416,0,0,-0.047712960692264605,0.025101369737736245,-0.06035393909015485,0.025101369737736245,0,0,0,0,-0.01411323228586351,0.0045960549413881155,0.00494435769933844,0.5966620505903734,0,-0.012800184105206003,-0.025630606857817373,-0.7639490950952117,-0.6754339860684507,-0.0013120894032712439,0.013234548331762052,-0.05497587575440803,-0.4633245192098738,0.0,0.0,0
2020-02-27,2105.5,2119.949951171875,2086.199951171875,2119.949951171875,2349001,-0.0085233079788545,-0.8523307978854588,-18.10009765625,33.75,1.6029446687247686,-14.449951171875,-0.6816175619564647,2131.480029296875,2164.890014648437,2148.680017089844,2178.2720068359376,2139.2510095214843,2153.506505737305,2133.1080178784464,2147.324544161338,2155.8744204145014,2158.4617605279204,2124.793628313212,-0.0200960667695538,-0.0334081357183867,-0.0222922501554592,46.33635942304922,-8.151696800814989,-2.409052074005607,-5.742644726809382,0.0159745570380513,0.0132111572114923,0.0130462198444384,1.3046219844438458,2624113.0,2420666.4,0.9703943509109724,-0.1257390646714619,-0.041364123940530795,-0.03005873546009441,-0.022788496904674105,0.0265724037055095,2230.0,2071.60009765625,0.2140146669420443,2260.0,2071.60009765625,0.1799358806561218,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,-0.0,0.0,-0.008523307978854588,-0.004656485783210873,-0.041364123940530795,-0.03005873546009441,-0.022788496904674105,0.026572403705509506,-0.008004908900425711,-0.006143398136460809,-0.013585075533829927,0.011500081858426325,-0.01056017100090545,-0.0011986962941544776,0.015845365764503017,-0.023366120001004576,-0.02453680741370512,-0.009080236337365433,-0.004656485783210873,-0.05315732797427486,-0.037554280624748304,-3.663640576950783,0,0,-5.742644726809382,0,-2.439060839046432,1.2244586729742446,1.0126425408294966,0.002928337193612898,0.5166666666666667,1,1.084045699151275,0,0,-0.055829596412556026,0.016364115053915773,-0.06836283185840708,0.016364115053915773,0,0,0,0,-0.006816175619564648,0.0,0.009104011543978307,0.4281467013876203,0,-0.02009606676955411,-0.033408135718386744,-1.1533258109108007,-1.0415068151906814,-0.0010708271583959982,0.013046219844438454,0.00832163635797619,-0.4278195064143468,0.0,0.0,0
