Date,Close,High,Low,Open,Volume,Daily_Return,Daily_Return_Percent,SMA_20,SMA_50
2018-02-02,1270.6671142578125,1285.3132782652788,1250.4405738786652,1257.1089116575768,2456490,0.0047953463961587,0.479534639615875,1189.5558959960938,
2018-02-05,1250.3399658203125,1284.5075643707307,1239.723094377125,1253.0798385172436,2757742,-0.0159972255592472,-1.5997225559247208,1198.0244873046875,
2018-02-06,1207.6505126953125,1239.843742499211,1202.714748651433,1212.7877364960848,2657306,-0.0341422767343061,-3.4142276734306143,1203.8521301269532,
2018-02-07,1190.647216796875,1221.248931314202,1187.5849894327778,1219.6372534107852,2180324,-0.0140796494678649,-1.4079649467864996,1208.938134765625,
2018-02-08,1198.3629150390625,1219.878871012135,1192.2385595505882,1200.5991374859293,2755004,0.006480255556255,0.6480255556255088,1212.4483337402344,
2018-02-09,1197.3558349609375,1206.3409593082797,1167.1167074060097,1188.6125016564542,2102458,-0.0008403798761514,-0.0840379876151486,1216.231756591797,
2018-02-12,1195.5830078125,1218.1666646261858,1190.8487038625692,1200.0151221486055,1974562,-0.001480618456664,-0.1480618456664029,1220.2109375,
2018-02-14,1173.220947265625,1198.4638130329413,1165.4445817224214,1196.6708410425554,2847532,-0.0187038962587715,-1.870389625877156,1223.6799865722655,
2018-02-15,1178.8824462890625,1185.7924786399385,1170.521863913331,1181.3401970262807,2465236,0.0048256034267308,0.4825603426730884,1225.3268127441406,
2018-02-16,1181.783203125,1208.5975187905815,1177.7338419828643,1177.7338419828643,2515756,0.0024605988875894,0.2460598887589427,1226.3529235839844,
2018-02-19,1177.9755859375,1189.9422763928917,1166.5326121797475,1186.5980245954386,1568224,-0.0032219252883536,-0.3221925288353633,1226.6007751464845,
2018-02-20,1186.4974365234375,1202.7351153166592,1179.7082022338338,1179.748533539562,1889068,0.0072343185102221,0.723431851022216,1226.4486877441407,
2018-02-21,1225.80224609375,1233.9815331627271,1192.6621109581486,1198.2828193711696,3089228,0.0331267547323825,3.312675473238258,1224.9558898925782,
2018-02-22,1228.98486328125,1240.588962893778,1217.8240144028723,1229.7101379512214,3463010,0.0025963545079494,0.2596354507949483,1223.9123229980469,
2018-02-23,1239.299560546875,1244.618077169169,1205.575225070445,1228.9042199307107,3362500,0.008392859484116,0.8392859484116055,1221.921893310547,
2018-02-26,1221.5311279296875,1245.0011907155513,1217.30047283524,1238.977563373929,1363882,-0.0143374799627514,-1.4337479962751476,1220.1218505859374,
2018-02-27,1225.8221435546875,1240.4078093451787,1221.6518875066545,1225.2781628983298,1717800,0.0035128172560552,0.3512817256055234,1216.9690246582031,
2018-02-28,1222.880859375,1234.525193684289,1217.401114777088,1222.8606937260113,2706864,-0.0023994379569276,-0.2399437956927652,1214.5958190917968,
2018-03-01,1223.9482421875,1233.4168480912233,1216.8165884784944,1228.5012510830893,1718124,0.0008728428483584,0.0872842848358423,1213.0919067382813,
2018-03-05,1251.40771484375,1254.5504086162466,1222.0348208355592,1228.501699241021,2858168,0.022435158374976,2.2435158374976005,1212.432147216797,
2018-03-06,1226.00341796875,1259.9292186368805,1220.9064275064218,1257.9146212294022,1906764,-0.0203005755627548,-2.030057556275489,1210.1989624023438,
2018-03-07,1219.8184814453125,1244.6181935149857,1216.2123720054983,1236.9627238883152,1917772,-0.0050447954979478,-0.5044795497947896,1208.6728881835938,
2018-03-08,1210.3502197265625,1230.8789520950495,1203.7222124897569,1230.8789520950495,1951826,-0.0077620251396186,-0.7762025139618656,1208.8078735351562,
2018-03-09,1222.4979248046875,1234.222821607681,1199.5717494118703,1210.772929632689,1872436,0.0100365207360142,1.0036520736014245,1210.400408935547,
2018-03-12,1229.7705078125,1242.5631998074325,1223.0619386021283,1226.083834348963,2091340,0.0059489532540306,0.5948953254030664,1211.9707885742187,
2018-03-13,1163.148193359375,1184.462598513621,1157.1849642597176,1178.499369413964,88067154,-0.0541745911370341,-5.417459113703416,1210.2604064941406,
2018-03-14,1163.1885986328125,1177.7542017544838,1158.4140602105922,1165.626281980383,3668668,3.473785513152805e-05,0.0034737855131528,1208.6406860351562,1189.0736181640625
2018-03-15,1156.25830078125,1169.494248351658,1150.5771937161774,1166.4521858443015,2348906,-0.005958017349644,-0.5958017349644074,1207.7925537109375,1190.9299340820312
2018-03-16,1138.529541015625,1157.1847323849083,1130.1891275555947,1155.895409738505,7197482,-0.0153328713434067,-1.533287134340677,1205.7749084472657,1192.5474487304687
2018-03-19,1140.6651611328125,1147.5147929728894,1136.2330464127629,1139.8593220928035,3489940,0.0018757704918945,0.1875770491894579,1203.7190063476562,1194.1477783203125
2018-03-20,1154.3038330078125,1157.668151415266,1135.8299367604347,1136.2328562129926,4024984,0.0119567707857888,1.1956770785788828,1202.535418701172,1195.87255859375
2018-03-21,1151.040283203125,1162.140735117148,1148.3205765743962,1157.3862653368255,3907678,-0.0028272883718869,-0.2827288371886949,1200.7625610351563,1197.2740014648436
2018-03-22,1140.8062744140625,1158.7764268055632,1137.2605628022825,1152.3297141910637,2326094,-0.0088910952452361,-0.8891095245236125,1196.512762451172,1198.268173828125
2018-03-23,1135.4874267578125,1141.9140707828917,1127.388804705208,1128.980316884259,3654122,-0.004662358347373,-0.4662358347373052,1191.837890625,1199.1993798828125
2018-03-26,1135.024169921875,1139.214493146931,1120.7406940955957,1135.830008878156,2964210,-0.0004079805949593,-0.0407980594959389,1186.62412109375,1199.3366845703124
2018-03-27,1147.3941650390625,1153.5588548066692,1137.4622359022296,1138.247909475669,2494574,0.0108984420288062,1.08984420288063,1182.9172729492188,1199.8508203125
2018-03-28,1147.9781494140625,1158.3936587016517,1138.2476820285792,1142.6394655956983,6865654,0.0005089657876899,0.0508965787689996,1179.0250732421875,1200.4903955078125
2018-04-02,1172.354736328125,1174.107475579224,1144.2914312439932,1144.2914312439932,1662988,0.0212343648931858,2.1234364893185864,1176.4987670898438,1201.8606909179687
2018-04-03,1172.9993896484375,1180.5137989455511,1165.283520602136,1165.283520602136,1937290,0.0005498790599265,0.0549879059926539,1173.9513244628906,1202.4017602539063
2018-04-04,1172.8585205078125,1182.166001791824,1165.2433800892825,1180.3326981002415,2841820,-0.0001200931064996,-0.012009310649963,1170.0238647460938,1202.6337109375
2018-04-05,1191.815673828125,1194.1526265205089,1176.665960177355,1179.1640413165176,1809424,0.0161632055263618,1.6163205526361857,1168.3144775390624,1203.0096533203125
2018-04-06,1188.733154296875,1192.6414528977743,1179.1638183150094,1190.2239364391978,1129018,-0.0025864062698126,-0.2586406269812658,1166.7602111816407,1202.9935327148437
2018-04-09,1178.096435546875,1194.0520891103708,1174.5104908914227,1184.4625841249983,1235866,-0.0089479448870015,-0.8947944887001569,1165.1475219726562,1201.4422973632813
2018-04-10,1183.6165771484375,1191.5339074113165,1178.8217752076837,1178.8217752076837,1184532,0.0046856449395842,0.4685644939584232,1163.2034545898437,1200.1175048828125
2018-04-11,1214.4599609375,1218.8316775417509,1186.8399036011613,1188.85450141528,3124416,0.026058593960698,2.605859396069809,1162.4379272460938,1198.824541015625
2018-04-12,1264.8651123046875,1269.1964971760024,1211.9617592724037,1212.78776396818,6114360,0.0415041689215323,4.15041689215323,1167.5237731933594,1198.9712036132812
2018-04-13,1270.5257568359375,1305.781204145641,1261.9838852758426,1269.1961031493158,8179118,0.0044752950146089,0.4475295014608971,1172.8906311035157,1198.6041455078125
2018-04-16,1284.3665771484375,1289.322507723035,1253.3821003764835,1255.4974281999912,6270274,0.0108937738869367,1.0893773886936795,1179.296044921875,1198.8845776367189
2018-04-17,1275.8848876953125,1287.3075961376364,1268.0681906211194,1284.366264206858,3301724,-0.0066037917865755,-0.6603791786575552,1186.1638122558593,1199.3217456054688
2018-04-18,1272.8631591796875,1286.7033863683405,1267.5244752704175,1275.6432646602998,2433066,-0.0023683394519102,-0.2368339451910284,1192.7737121582031,1199.4869506835937
2018-04-19,1285.7764892578125,1296.2725616305397,1275.5423735746062,1281.243645002039,4820952,0.0101451047467249,1.014510474672492,1199.347344970703,1199.7891381835936
2018-04-20,1370.91357421875,1378.9317321155252,1305.459314379897,1309.48850979465,18465662,0.0662145292531217,6.621452925312177,1210.3410095214845,1202.2006103515625
2018-04-23,1373.411865234375,1433.54761597407,1365.716159839532,1379.596720487214,15185910,0.001822354860735,0.1822354860735009,1221.9712890625,1205.5158374023438
2018-04-24,1364.144775390625,1387.3126535964198,1346.7588330933738,1373.955907508872,8314336,-0.0067474951093192,-0.6747495109319268,1233.4041564941406,1208.9857885742188
2018-04-25,1398.2313232421875,1403.3685466040024,1355.844213687526,1363.8824376269158,8196574,0.0249874855414826,2.498748554148267,1246.5645141601562,1212.9831567382812
2018-04-26,1426.03271484375,1434.3932937327822,1396.921783531336,1396.921783531336,12135034,0.0198832561818864,1.9883256181886464,1260.4964416503906,1217.5566943359374
2018-04-27,1390.8582763671875,1427.947044762899,1377.9850149799984,1420.2915724574543,4501330,-0.0246659407672962,-2.4665940767296224,1272.640447998047,1221.4621997070312
2018-04-30,1423.1522216796875,1429.9615229173949,1385.076323140467,1390.8581598231506,3458558,0.0232187174360058,2.32187174360059,1285.180322265625,1226.4608251953125
2018-05-02,1410.1175537109375,1423.192272123545,1398.6545133367165,1422.507328631035,3158046,-0.0091590117839718,-0.9159011783971828,1297.03623046875,1231.08552734375
2018-05-03,1402.9053955078125,1420.6942532908868,1398.2918882249064,1414.166976622289,3761550,-0.0051145794080394,-0.5114579408039499,1308.53857421875,1235.5079711914063
2018-05-04,1402.4619140625,1409.0093553046215,1398.130529856173,1406.9947579993536,2347244,-0.0003161164300404,-0.031611643004048,1319.0708862304687,1239.9976977539063
2018-05-07,1378.3673095703125,1406.1889180087285,1374.3179493159985,1406.1889180087285,3484426,-0.01718022019036,-1.718022019036003,1328.5525939941406,1243.8350952148437
2018-05-08,1386.526611328125,1404.7788849785618,1368.596692962559,1383.9076344882108,2992820,0.0059195409678978,0.5919540967897818,1338.974102783203,1247.0495825195312
2018-05-09,1405.9072265625,1408.103118469109,1386.1238370133467,1386.1238370133467,2615050,0.0139778169968267,1.3977816996826764,1350.0886352539062,1250.5880297851563
2018-05-10,1390.575927734375,1414.710766495073,1386.123647574815,1411.406846260895,3858678,-0.0109049150174799,-1.090491501747992,1358.89443359375,1253.6135571289062
2018-05-11,1392.8721923828125,1404.1741011635374,1387.050026759104,1391.7641640389963,2627876,0.0016513047598765,0.1651304759876515,1365.2947875976563,1257.0403784179687
2018-05-14,1383.4444580078125,1398.5337756716328,1374.2780381298148,1392.8929019005575,2433894,-0.0067685566748746,-0.6768556674874637,1370.94072265625,1260.1928247070311
2018-05-15,1403.1270751953125,1408.5262564700292,1383.5049117545318,1390.0725204379444,1952890,0.0142272550759596,1.4227255075959675,1376.8787475585937,1263.7977490234375
2018-05-16,1407.760498046875,1413.8446222608684,1400.2460882052103,1402.139790311008,1648450,0.003302211847717,0.3302211847717062,1383.4725280761718,1267.473994140625
2018-05-17,1406.914306640625,1423.5749686702711,1400.5481589714966,1415.4360145778994,2968048,-0.0006010904606458,-0.0601090460645825,1390.1750854492188,1270.5841259765625
2018-05-18,1411.04443359375,1417.3500852208088,1393.2958076941122,1402.4823931329347,1874996,0.0029355924050462,0.2935592405046261,1396.4384826660157,1274.2849462890624
2018-05-21,1433.0841064453125,1447.28702055291,1417.4911395669478,1421.7821934178012,3446178,0.0156194038450159,1.5619403845015922,1399.5470092773437,1278.5502587890626
2018-05-22,1413.80419921875,1440.4170519619795,1407.6798424708238,1433.5875860865517,1857416,-0.0134534373382908,-1.3453437338290852,1401.5666259765626,1282.6193383789061
2018-05-23,1408.244384765625,1428.3500341926792,1402.5631788504136,1420.291641898221,1507298,-0.003932520823037,-0.3932520823037078,1403.7716064453125,1286.334267578125
2018-05-24,1452.0010986328125,1456.554109020846,1411.1652630624544,1414.247558136423,2962316,0.0310718184574689,3.107181845746898,1406.4600952148437,1290.7788793945313
2018-05-25,1444.78857421875,1480.6484050387903,1439.4498915404856,1460.582996883663,3769772,-0.0049672995570414,-0.4967299557041449,1407.3978881835938,1296.4116870117186
2018-05-28,1411.04443359375,1457.1585565430182,1404.577555124834,1457.1585565430182,3716798,-0.0233557637616609,-2.335576376166093,1408.4071960449219,1301.3688037109375
2018-05-29,1419.687255859375,1427.9471079226978,1405.3836096033774,1422.2659020339647,3525312,0.0061251240994677,0.6125124099467749,1408.2339477539062,1306.6373828125
2018-05-30,1415.899169921875,1423.514307594808,1403.16687693148,1413.8644071817423,3779106,-0.0026682538156665,-0.2668253815666599,1408.5230285644532,1312.184775390625
2018-05-31,1414.680419921875,1429.3062186321035,1402.53282203613,1408.951942418684,5049371,-0.0008607604452987,-0.0860760445298702,1409.1117797851562,1317.6650805664062
2018-06-01,1407.692626953125,1428.0469055955266,1394.5701131166174,1425.2029999513818,1603856,-0.0049394851800775,-0.4939485180077585,1409.3733154296874,1322.7328564453126
2018-06-04,1417.2806396484375,1421.1402257389234,1391.563588281689,1417.8900479785143,1681483,0.00681115501476,0.681115501476004,1411.3189819335937,1328.0576635742189
2018-06-05,1398.876708984375,1423.496849079537,1390.3856579204455,1417.0777271522852,2449568,-0.0129853821107919,-1.298538211079192,1411.9364868164062,1333.219072265625
2018-06-06,1402.2484130859375,1409.6832137316374,1393.676030511858,1400.0139161217269,2236512,0.0024102939736629,0.2410293973662991,1411.7535461425782,1338.5542919921875
2018-06-07,1410.2115478515625,1421.140230935882,1400.6641506454469,1401.6391643021136,2414762,0.0056788331449064,0.567883314490647,1412.7353271484376,1344.0580395507814
2018-06-08,1419.596435546875,1427.884448722578,1409.7646672153344,1409.7646672153344,2582138,0.006654950251691,0.665495025169105,1414.0715393066407,1349.5020849609375
2018-06-11,1421.7086181640625,1432.5154962395195,1416.2646114268196,1419.596022975917,2179378,0.0014878754019791,0.1487875401979144,1415.9847473144532,1354.9766943359375
2018-06-12,1447.141845703125,1450.392023907961,1424.3905982692747,1427.6407764741105,4608875,0.0178891984012208,1.788919840122083,1418.1854858398438,1360.4724365234374
2018-06-13,1482.162353515625,1488.297103962435,1460.9549626056355,1475.5807631211535,5370983,0.0241997755206122,2.419977552061225,1421.9055786132812,1366.6556958007814
2018-06-14,1452.464111328125,1488.8254814752404,1449.579538378856,1486.9565892563378,3819998,-0.0200371046512259,-2.003710465122599,1424.1830688476562,1372.2478076171874
2018-06-15,1495.1221923828125,1500.8505702369866,1453.3167282580152,1462.5797531991172,9183574,0.0293694561689934,2.9369456168993446,1428.3869567871093,1378.3139379882812
2018-06-18,1486.1436767578125,1517.792240805985,1480.5777675708323,1517.792240805985,4674987,-0.0060052052405767,-0.6005205240576794,1431.0399353027344,1384.2621484375
2018-06-19,1482.487548828125,1494.269444941037,1479.643642869836,1480.578088950787,3245034,-0.0024601443231004,-0.2460144323100488,1434.474102783203,1390.349970703125
2018-06-20,1480.8214111328125,1492.0752297314891,1477.693135222503,1488.581249351117,3107695,-0.0011238797227197,-0.1123879722719767,1438.1029541015625,1396.2940673828125
2018-06-21,1478.302978515625,1488.5816874064644,1476.8810254845323,1488.5816874064644,2910659,-0.0017006997591025,-0.1700699759102586,1439.4180480957032,1401.570927734375
2018-06-22,1470.5428466796875,1484.5185702273902,1462.214266852194,1484.5185702273902,2949458,-0.0052493514176163,-0.5249351417616399,1440.70576171875,1405.684482421875
2018-06-25,1478.2213134765625,1480.7401811321292,1467.4551008045469,1472.2491323224249,2083217,0.0052215185801707,0.5221518580170725,1444.0646057128906,1409.8383935546874
2018-06-26,1504.83251953125,1512.145420544091,1479.6436382647985,1481.2687273787628,4679712,0.0180021799253466,1.8002179925346695,1448.3218688964844,1414.2477124023437
2018-06-27,1509.7078857421875,1531.7684917464949,1504.2232096233718,1511.3329749625773,4081208,0.0032398065217624,0.3239806521762478,1453.0123046875,1418.9241723632813
2018-06-28,1497.2755126953125,1520.2705586828515,1483.9498640055867,1515.3952923268405,4888125,-0.0082349527112413,-0.8234952711241306,1457.1420593261719,1423.4124194335936
2018-06-29,1501.3790283203125,1517.3455468218715,1496.9507006813878,1499.063296443191,3506276,0.0027406550031752,0.2740655003175218,1461.8263793945312,1427.7244702148437
2018-07-02,1504.3040771484375,1509.5450481177745,1495.97549692638,1504.8322508536878,2650290,0.0019482414320102,0.1948241432010222,1466.1775512695312,1430.3922802734376
2018-07-03,1522.7490234375,1527.5023888111675,1508.935767268261,1511.2920669117902,3242233,0.0122614480471441,1.226144804714413,1472.3711669921875,1433.3790234375
2018-07-04,1516.3297119140625,1527.50219711946,1509.0168125068933,1527.50219711946,2700614,-0.0042156070531874,-0.4215607053187464,1478.0752319335938,1436.4227221679687
2018-07-05,1527.8271484375,1533.6774279578726,1513.0387820699646,1521.8955351338254,2472571,0.0075824119471512,0.7582411947151257,1483.9560119628907,1439.014638671875
2018-07-06,1554.357177734375,1560.8982015439333,1528.9245908604937,1529.8996047210455,3713781,0.0173645489439084,1.7364548943908489,1490.6940490722657,1441.5811279296875
2018-07-09,1530.021484375,1563.6608507091291,1524.7399444661112,1563.3358130310671,6151747,-0.015656435797367,-1.5656435797367083,1496.1096923828125,1444.3643920898437
2018-07-10,1523.6019287109375,1542.9405243965432,1520.067380538108,1542.2092146258606,5303302,-0.0041957290989838,-0.4195729098983802,1499.9326965332032,1446.3733862304687
2018-07-11,1608.7567138671875,1623.4637480030783,1539.0810299876762,1543.8343949979226,22903802,0.0558904419531001,5.589044195310011,1506.2624145507812,1450.3461694335938
2018-07-12,1601.8094482421875,1617.694731583203,1592.9933609811794,1612.0881551576945,6921701,-0.0043184066087282,-0.4318406608728287,1513.7296813964845,1454.3242504882812
2018-07-13,1609.7318115234375,1623.382598140494,1603.9627656890175,1604.7753101498529,4148185,0.0049458837253981,0.494588372539817,1519.4601623535157,1458.4696484375
2018-07-16,1616.313232421875,1621.8385738514976,1606.7658360076691,1616.963307597435,2582159,0.0040885201195153,0.4088520119515326,1525.9686401367187,1463.2285668945312
2018-07-17,1630.11376953125,1635.6908938163583,1612.8938081882557,1619.4072612248565,3315492,0.0085382813383865,0.8538281338386522,1533.349951171875,1468.1003100585938
2018-07-18,1628.566650390625,1637.8889894118056,1622.7045829675744,1632.434012765006,2013869,-0.0009490866033662,-0.0949086603366233,1540.7372131347656,1472.5534985351562
2018-07-19,1613.2197265625,1636.871646580396,1603.9380348084594,1630.0732488991744,1746318,-0.0094235773675237,-0.942357736752375,1547.4830505371094,1477.0063745117188
2018-07-20,1625.594970703125,1628.3632080342638,1615.3363023699897,1616.0690856910858,1934995,0.0076711460546012,0.7671146054601286,1555.2356567382812,1481.660830078125
2018-07-23,1632.9637451171875,1636.4646672205931,1616.965052888614,1629.1777798741775,2086201,0.0045329707257124,0.4532970725712459,1562.9727783203125,1486.6512158203125
2018-07-24,1627.54931640625,1640.5762243914926,1615.4587373099307,1640.5762243914926,2038423,-0.003315706626756,-0.3315706626756065,1569.1086181640626,1491.1396606445312
2018-07-25,1613.301025390625,1629.991750104482,1602.6352650851063,1629.910351812629,1535492,-0.0087544450247973,-0.8754445024797386,1574.2882751464845,1495.2504711914062
2018-07-26,1599.6226806640625,1616.1506082515234,1591.8065565419402,1607.9680427469734,3503036,-0.0084784826336118,-0.8478482633611839,1579.4056335449218,1499.104638671875
2018-07-27,1582.565673828125,1599.5820911759656,1579.756786727936,1596.488160971844,2033977,-0.0106631439039465,-1.0663143903946517,1583.4649658203125,1502.5350634765625
2018-07-30,1583.2576904296875,1591.4809056000822,1572.6326790349274,1581.955019606516,1579251,0.0004372751241903,0.0437275124190339,1587.412646484375,1505.53853515625
2018-07-31,1579.6749267578125,1585.2114007836103,1569.7419520856708,1581.1404932315213,2204803,-0.0022629062176875,-0.2262906217687543,1590.2589416503906,1508.8559497070312
2018-08-01,1609.22998046875,1613.341637426529,1587.4913708543645,1587.6134185880885,2425180,0.0187095795535587,1.8709579553558784,1594.903955078125,1512.8756616210937
2018-08-02,1586.351806640625,1616.150840035328,1583.5835686996031,1612.0799311183623,1509287,-0.0142168453892841,-1.4216845389284138,1597.8301879882813,1515.56267578125
2018-08-03,1611.6322021484375,1613.7491544406953,1592.9467686903038,1592.9467686903038,1505131,0.0159361847743899,1.593618477438996,1600.6939392089844,1518.8995483398437
2018-08-06,1608.4564208984375,1627.5081898959008,1605.7695819950015,1625.920575608578,1532249,-0.001970537226649,-0.1970537226649082,1604.6156860351562,1522.8477880859375
2018-08-07,1601.7801513671875,1611.3875340050556,1596.2030272829804,1610.61400185238,1353521,-0.0041507307531035,-0.4150730753103571,1608.5245971679688,1526.4896459960937
2018-08-08,1607.1947021484375,1610.6957232707994,1597.4245215882647,1605.566338721742,1315062,0.0033803332976929,0.3380333297692939,1608.4464965820312,1530.315556640625
2018-08-09,1607.4794921875,1612.73102336897,1600.6810954084906,1612.0796383056008,2060297,0.0001771969747546,0.01771969747546,1608.729998779297,1534.1715380859375
2018-08-10,1622.745361328125,1625.513598704025,1605.606897918885,1612.853034801882,2784105,0.0094967738094442,0.9496773809444248,1609.3806762695312,1538.4725927734376
2018-08-13,1628.4854736328125,1631.8235985746676,1620.2215098733134,1626.5721666016502,3559575,0.0035372846790882,0.3537284679088204,1609.9892883300781,1542.696689453125
2018-08-14,1631.2535400390625,1648.3920026201838,1614.0335797902374,1621.8497030600347,3311765,0.0016997796118347,0.1699779611834762,1610.0462768554687,1547.3442260742188
2018-08-16,1635.2840576171875,1644.6878966579309,1624.2926039065417,1628.607806970134,2152065,0.0024708100115622,0.2470810011562241,1610.382147216797,1552.0049389648439
2018-08-17,1638.7440185546875,1646.193800086509,1631.619929540973,1639.639598438931,1213731,0.0021158164671044,0.2115816467104458,1611.6583618164063,1556.5755883789063
2018-08-20,1636.4644775390625,1647.90377024459,1631.375841884898,1647.90377024459,1587032,-0.0013910293430913,-0.1391029343091321,1612.201837158203,1560.91294921875
2018-08-21,1642.733642578125,1647.9036762303183,1631.6200430659871,1636.6272801415007,1376866,0.0038309203316715,0.3830920331671539,1612.69033203125,1565.3334497070311
2018-08-23,1656.94140625,1659.3025534115357,1644.8915749155829,1646.9270294707983,3046791,0.0086488541438629,0.8648854143862961,1614.1599365234374,1569.5294409179687
2018-08-24,1663.373291015625,1665.8158362300385,1653.6031101579708,1656.9412354068522,1570533,0.0038817816619005,0.3881781661900563,1616.6635498046876,1573.1536596679687
2018-08-27,1669.8052978515625,1676.4002496403184,1656.859887332709,1663.3733414352455,1532702,0.0038668450856333,0.3866845085633397,1620.1726806640625,1577.5004833984376
2018-08-28,1684.70458984375,1686.9843381637986,1670.7007055560398,1673.1432504472036,1987983,0.0089227720210001,0.8922772021000114,1625.2796264648437,1581.2921313476563
2018-08-29,1686.9842529296875,1690.7295677501663,1665.4898390959602,1687.3913437243134,1525867,0.0013531530095427,0.1353153009542751,1630.4659545898437,1585.3089428710937
2018-08-30,1695.4520263671875,1697.568978464179,1681.6924340612768,1683.727888471905,2408020,0.0050194739060513,0.5019473906051397,1636.2548095703125,1589.568232421875
2018-08-31,1692.1951904296875,1703.2681412209804,1688.6128704074154,1695.370618370859,2504554,-0.0019209248547588,-0.1920924854758809,1640.4030700683593,1593.7957080078124
2018-09-03,1671.4332275390625,1701.6394426091713,1667.7694105573682,1697.405738296394,1439711,-0.0122692482569656,-1.2269248256965626,1644.6571411132813,1597.6583129882813
2018-09-04,1708.8858642578125,1713.648906639267,1674.7309822246712,1677.0514795438055,4420803,0.0224074980092943,2.2407498009294318,1649.51982421875,1602.4251733398437
2018-09-05,1692.8868408203125,1715.6839222405213,1689.4673183622365,1709.7811065156457,1681106,-0.0093622539527814,-0.9362253952781452,1653.7413452148437,1606.7184838867188
2018-09-06,1689.67138671875,1694.7192736978334,1677.4586607492724,1689.427092444393,2238097,-0.001899391042584,-0.1899391042584075,1658.1359069824218,1610.4152612304688
2018-09-07,1693.3756103515625,1696.754384342133,1681.6105276974913,1692.9277707350925,1312182,0.0021922745818676,0.2192274581867659,1662.4449523925782,1614.0886157226562
2018-09-10,1694.108642578125,1704.4079620006005,1688.8164613085069,1697.080326396514,1530539,0.0004328822395229,0.043288223952298,1666.7764099121093,1618.0252783203125
2018-09-11,1666.01904296875,1700.825305198152,1662.7215678446892,1700.825305198152,3679745,-0.0165807545652018,-1.6580754565201803,1668.9400939941406,1621.3180786132812
2018-09-12,1664.146484375,1684.460276062609,1660.9305067272303,1670.9857292558218,2307661,-0.001123971902754,-0.1123971902754039,1670.72314453125,1624.5149267578124
2018-09-14,1681.6109619140625,1686.6182991051635,1643.1409723563504,1664.1875514044057,3642038,0.0104945554391033,1.049455543910338,1673.241015625,1627.6921655273438
