Regime_Filter,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Gross_Return,Net_Return,Threshold,Holding_Period,Regime,Probability
All_Regimes,2023-03-21,2023-03-28,3106.10009765625,3115.89990234375,0.0031550189560518582,0.0001478109979764497,0.6,5,Strong_Uptrend_LowVol,0.8460187315940857
All_Regimes,2023-04-13,2023-04-21,3188.85009765625,3160.85009765625,-0.008780594616404014,-0.011752022588892519,0.6,5,Strong_Uptrend_LowVol,0.7052000761032104
All_Regimes,2023-04-24,2023-05-02,3174.800048828125,3219.39990234375,0.014048082660225392,0.011008220020430892,0.6,5,Weak_Uptrend,0.7096953988075256
All_Regimes,2023-05-03,2023-05-10,3179.89990234375,3286.800048828125,0.033617456450621086,0.030518929720546373,0.6,5,Weak_Uptrend,0.7616283297538757
All_Regimes,2023-05-11,2023-05-18,3282.14990234375,3199.85009765625,-0.025074968278788967,-0.027997549792631138,0.6,5,Weak_Downtrend,0.7268916964530945
All_Regimes,2023-05-19,2023-05-26,3222.85009765625,3328.89990234375,0.03290559643609314,0.029809203684377117,0.6,5,Weak_Downtrend,0.7432464361190796
All_Regimes,2023-05-29,2023-06-05,3320.35009765625,3288.89990234375,-0.009471951567607273,-0.0124413070247954,0.6,5,Weak_Downtrend,0.6050480008125305
All_Regimes,2023-06-06,2023-06-13,3232.300048828125,3243.699951171875,0.0035268700836987854,0.0005185474089053344,0.6,5,Weak_Downtrend,0.7835277318954468
All_Regimes,2023-06-14,2023-06-21,3251.050048828125,3258.199951171875,0.0021992593889248457,-0.0008050834409081276,0.6,5,Weak_Downtrend,0.721635639667511
All_Regimes,2023-06-22,2023-06-30,3238.5,3302.25,0.019685039370078705,0.016628278543307173,0.6,5,Weak_Downtrend,0.6160092353820801
All_Regimes,2023-07-03,2023-07-10,3272.300048828125,3271.949951171875,-0.00010698825016841607,-0.003104417526141323,0.6,5,Weak_Downtrend,0.8496456742286682
All_Regimes,2023-07-27,2023-08-03,3396.89990234375,3399.949951171875,0.0008978918766551214,-0.0021025497787179326,0.6,5,Weak_Uptrend,0.649142324924469
All_Regimes,2023-09-20,2023-09-27,3606.050048828125,3589.300048828125,-0.004644971581978852,-0.007628797118418906,0.6,5,Strong_Uptrend_LowVol,0.6211013197898865
All_Regimes,2023-09-28,2023-10-06,3536.75,3621.39990234375,0.02393437544178978,0.020864876167809188,0.6,5,Strong_Uptrend_LowVol,0.7186175584793091
All_Regimes,2023-10-09,2023-10-16,3638.35009765625,3524.050048828125,-0.03141535194805878,-0.03431892657675639,0.6,5,Strong_Uptrend_LowVol,0.6954295039176941
All_Regimes,2023-11-29,2023-12-06,3513.75,3604.10009765625,0.025713297091782383,0.02263846505542566,0.6,5,Strong_Uptrend_LowVol,0.7758294939994812
All_Regimes,2023-12-15,2023-12-22,3861.0,3824.0,-0.009583009583009616,-0.012552032116032064,0.6,5,Strong_Uptrend_HighVol,0.7482826113700867
All_Regimes,2024-03-26,2024-04-03,3877.5,3947.300048828125,0.018001302083333393,0.01494958868001306,0.6,5,Strong_Uptrend_HighVol,0.6045350432395935
All_Regimes,2024-04-16,2024-04-24,3872.800048828125,3831.050048828125,-0.010780313848796075,-0.013745747162955735,0.6,5,Strong_Uptrend_HighVol,0.6795939207077026
All_Regimes,2024-04-25,2024-05-03,3852.199951171875,3843.39990234375,-0.0022844216135374795,-0.005275323488645456,0.6,5,Strong_Uptrend_LowVol,0.7219113707542419
All_Regimes,2024-05-21,2024-05-28,3820.199951171875,3839.89990234375,0.00515678535774855,0.002143576604442421,0.6,5,Strong_Uptrend_LowVol,0.65833580493927
All_Regimes,2024-05-29,2024-06-05,3803.64990234375,3746.449951171875,-0.015038174553506978,-0.017990843865739015,0.6,5,Strong_Uptrend_LowVol,0.7335686087608337
All_Regimes,2024-10-03,2024-10-10,4232.75,4227.39990234375,-0.001263976765991326,-0.0042579376796409996,0.6,5,Strong_Uptrend_LowVol,0.6041865348815918
All_Regimes,2024-10-11,2024-10-18,4149.2001953125,4123.0498046875,-0.006302513591545433,-0.009281370231426278,0.6,5,Strong_Uptrend_LowVol,0.7608885765075684
All_Regimes,2024-10-21,2024-10-28,4079.85009765625,4090.85009765625,0.0026961774910110314,-0.00030965497506252326,0.6,5,Strong_Uptrend_LowVol,0.7944980263710022
All_Regimes,2024-10-29,2024-11-05,4075.25,3971.35009765625,-0.0254953444190541,-0.028416665750321757,0.6,5,Strong_Uptrend_LowVol,0.7427082061767578
All_Regimes,2024-11-06,2024-11-13,4139.64990234375,4150.35009765625,0.002584806823021868,-0.0004206917816317324,0.6,5,Strong_Uptrend_HighVol,0.6782045960426331
All_Regimes,2024-11-14,2024-11-25,4145.89990234375,4315.10009765625,0.04081145210882875,0.037691359578269745,0.6,5,Strong_Uptrend_HighVol,0.6569667458534241
All_Regimes,2024-12-31,2025-01-07,4094.800048828125,4028.300048828125,-0.016240109213398912,-0.01918917542600429,0.6,5,Weak_Uptrend,0.6027769446372986
All_Regimes,2025-01-14,2025-01-21,4233.0498046875,4035.85009765625,-0.046585728051883435,-0.04944382568561578,0.6,5,Strong_Uptrend_HighVol,0.6169790029525757
All_Regimes,2025-02-01,2025-02-07,4073.14990234375,4029.39990234375,-0.010741072891725767,-0.013706623840464505,0.6,5,Strong_Uptrend_HighVol,0.7181596755981445
All_Regimes,2025-02-10,2025-02-17,4036.949951171875,3904.5,-0.032809411256987886,-0.03570880684439215,0.6,5,Weak_Uptrend,0.6849414706230164
All_Regimes,2025-02-18,2025-02-25,3873.199951171875,3629.550048828125,-0.06290661608369363,-0.0657157877753286,0.6,5,Weak_Downtrend,0.9005553126335144
All_Regimes,2025-02-27,2025-03-06,3612.550048828125,3601.60009765625,-0.0030310863583542513,-0.006019749919223383,0.6,5,Strong_Downtrend_LowVol,0.9354568123817444
All_Regimes,2025-03-07,2025-03-17,3611.199951171875,3497.699951171875,-0.031429995994314286,-0.03433352672382217,0.6,5,Strong_Downtrend_LowVol,0.8402940034866333
All_Regimes,2025-03-18,2025-03-26,3497.699951171875,3635.800048828125,0.03948311735830301,0.03636700684324223,0.6,5,Strong_Downtrend_LowVol,0.8179736733436584
All_Regimes,2025-03-27,2025-04-04,3651.199951171875,3299.39990234375,-0.09635189897370933,-0.09906081006856082,0.6,5,Strong_Downtrend_LowVol,0.8777562975883484
All_Regimes,2025-04-07,2025-04-16,3274.050048828125,3273.800048828125,-7.63580263806185e-05,-0.0030738791241069485,0.6,5,Strong_Downtrend_HighVol,0.8669483661651611
All_Regimes,2025-04-17,2025-04-25,3298.89990234375,3448.0,0.045196914750374795,0.0420636756991819,0.6,5,Strong_Downtrend_HighVol,0.7736369371414185
All_Regimes,2025-07-11,2025-07-18,3266.0,3189.89990234375,-0.02330070350773117,-0.026228603823790775,0.6,5,Strong_Downtrend_LowVol,0.6179961562156677
All_Regimes,2025-07-21,2025-07-28,3158.199951171875,3079.300048828125,-0.02498255448154052,-0.027905413028843418,0.6,5,Strong_Downtrend_LowVol,0.9633575081825256
All_Regimes,2025-07-29,2025-08-05,3056.0,3063.89990234375,0.002585046578452266,-0.0004204527449283013,0.6,5,Strong_Downtrend_LowVol,0.9349173903465272
All_Regimes,2025-08-06,2025-08-13,3032.300048828125,3036.199951171875,0.0012861201995024718,-0.0017154852673255672,0.6,5,Strong_Downtrend_LowVol,0.941231369972229
All_Regimes,2025-08-14,2025-08-22,3022.300048828125,3054.0,0.010488684333035181,0.007459491879576063,0.6,5,Strong_Downtrend_LowVol,0.9842133522033693
All_Regimes,2025-08-25,2025-09-02,3140.60009765625,3111.5,-0.009265776205625964,-0.012235749725005407,0.6,5,Strong_Downtrend_LowVol,0.9736238718032836
All_Regimes,2025-09-03,2025-09-10,3097.5,3110.0,0.004035512510088823,0.0010256650524615996,0.6,5,Strong_Downtrend_LowVol,0.9579710960388184
All_Regimes,2025-09-11,2025-09-18,3124.199951171875,3176.699951171875,0.01680430216392126,0.01375617706710952,0.6,5,Strong_Downtrend_LowVol,0.9641016721725464
All_Regimes,2025-09-19,2025-09-26,3169.199951171875,2899.10009765625,-0.08522651068947229,-0.08796877291705274,0.6,5,Strong_Downtrend_LowVol,0.942858338356018
All_Regimes,2025-09-29,2025-10-07,2896.10009765625,2973.699951171875,0.02679460339731521,0.023716529874981074,0.6,5,Strong_Downtrend_LowVol,0.962936282157898
All_Regimes,2025-10-08,2025-10-15,3027.199951171875,2969.800048828125,-0.01896138453673324,-0.02190229304623814,0.6,5,Strong_Downtrend_HighVol,0.9827795028686525
All_Regimes,2025-10-16,2025-10-24,2970.699951171875,3063.199951171875,0.03113744286544695,0.02804635059609706,0.6,5,Strong_Downtrend_HighVol,0.9654051661491394
All_Regimes,2025-10-27,2025-11-03,3084.89990234375,3016.800048828125,-0.022075223077379635,-0.02500679707739939,0.6,5,Strong_Downtrend_LowVol,0.9327623844146729
All_Regimes,2025-11-04,2025-11-12,2990.199951171875,3131.800048828125,0.04735472542588881,0.044215017797743394,0.6,5,Strong_Downtrend_LowVol,0.966317057609558
All_Regimes,2025-11-13,2025-11-20,3105.699951171875,3144.800048828125,0.012589785964834288,0.00955429493395843,0.6,5,Strong_Downtrend_LowVol,0.8599051833152771
All_Regimes,2025-11-21,2025-11-28,3150.60009765625,3137.5,-0.004157969037706599,-0.007143254486023709,0.6,5,Strong_Downtrend_LowVol,0.9034711718559264
All_Regimes,2025-12-01,2025-12-08,3133.39990234375,3236.5,0.03290358743521127,0.029807200705977532,0.6,5,Strong_Downtrend_LowVol,0.9055212140083312
All_Regimes,2025-12-09,2025-12-16,3208.300048828125,3205.10009765625,-0.0009973977256410027,-0.0039921577766087735,0.6,5,Strong_Downtrend_LowVol,0.9096060395240784
All_Regimes,2025-12-17,2025-12-24,3217.800048828125,3319.0,0.031450043394936955,0.02835801402734983,0.6,5,Strong_Downtrend_LowVol,0.912119209766388
All_Regimes,2025-12-29,2026-01-05,3251.5,3216.10009765625,-0.010887252758342347,-0.01385236549638591,0.6,5,Strong_Downtrend_LowVol,0.6342337727546692
All_Regimes,2026-01-06,2026-01-13,3255.800048828125,3268.0,0.003747143862924407,0.0007381608624092983,0.6,5,Strong_Downtrend_LowVol,0.7044039964675903
All_Regimes,2026-01-14,2026-01-22,3192.5,3150.39990234375,-0.013187187989428306,-0.01614540609663284,0.6,5,Weak_Downtrend,0.827639102935791
All_Regimes,2026-01-23,2026-02-02,3162.5,3169.60009765625,0.0022450901679842428,-0.0007593900510666218,0.6,5,Weak_Downtrend,0.8224173784255981
All_Regimes,2026-02-03,2026-02-10,3225.300048828125,2984.60009765625,-0.07462870043961667,-0.07740273225287375,0.6,5,Weak_Downtrend,0.8813784718513489
All_Regimes,2026-02-11,2026-02-18,2909.800048828125,2694.89990234375,-0.07385392222084897,-0.07663027662551136,0.6,5,Weak_Downtrend,0.6090642809867859
All_Regimes,2026-02-19,2026-02-26,2677.89990234375,2647.699951171875,-0.011277475735909093,-0.014241418683021645,0.6,5,Weak_Downtrend,0.6999552249908447
All_Regimes,2026-02-27,2026-03-09,2637.39990234375,2527.39990234375,-0.0417077440179805,-0.044580464628350414,0.6,5,Strong_Downtrend_HighVol,0.7124689221382141
All_Regimes,2026-03-16,2026-03-23,2409.199951171875,2383.800048828125,-0.010542878490178875,-0.013509023576184886,0.6,5,Strong_Downtrend_LowVol,0.6871795058250427
All_Regimes,2026-03-24,2026-04-02,2398.800048828125,2450.699951171875,0.021635776758093916,0.01857316810831744,0.6,5,Strong_Downtrend_HighVol,0.6829464435577393
All_Regimes,2026-04-06,2026-04-13,2473.89990234375,2472.60009765625,-0.0005254071461292531,-0.0035215821068568243,0.6,5,Strong_Downtrend_HighVol,0.7161281704902649
All_Regimes,2026-04-15,2026-04-22,2554.89990234375,2538.5,-0.006418999949354354,-0.009397507392256088,0.6,5,Strong_Downtrend_HighVol,0.6926448345184326
All_Regimes,2026-04-23,2026-04-30,2521.800048828125,2473.89990234375,-0.018994426820886923,-0.021935236277884518,0.6,5,Strong_Downtrend_HighVol,0.6608477234840393
All_Regimes,2026-05-07,2026-05-08,2401.39990234375,2394.39990234375,-0.0029149663882171994,-0.005903978047726799,0.6,5,Strong_Downtrend_HighVol,0.935778558254242
All_Regimes,2023-03-21,2023-04-06,3106.10009765625,3220.699951171875,0.0368950934975012,0.03378674123096914,0.6,10,Strong_Uptrend_LowVol,0.8460187315940857
All_Regimes,2023-04-13,2023-04-28,3188.85009765625,3219.25,0.009533186387812087,0.006506858278318095,0.6,10,Strong_Uptrend_LowVol,0.7052000761032104
All_Regimes,2023-05-02,2023-05-16,3219.39990234375,3258.14990234375,0.012036404664046207,0.009002572531964681,0.6,10,Weak_Uptrend,0.7429382801055908
All_Regimes,2023-05-17,2023-05-31,3208.699951171875,3289.5,0.025181553295008374,0.02210831529361834,0.6,10,Weak_Downtrend,0.7508922815322876
All_Regimes,2023-06-01,2023-06-15,3324.0,3216.300048828125,-0.03240070733209233,-0.0353013281116874,0.6,10,Weak_Downtrend,0.6331649422645569
All_Regimes,2023-06-19,2023-07-04,3210.39990234375,3308.85009765625,0.0306660223982147,0.027576343329570596,0.6,10,Weak_Downtrend,0.6193033456802368
All_Regimes,2023-07-27,2023-08-10,3396.89990234375,3442.10009765625,0.013306307695823971,0.010268668711929108,0.6,10,Weak_Uptrend,0.649142324924469
All_Regimes,2023-09-20,2023-10-05,3606.050048828125,3589.35009765625,-0.0046310924545548415,-0.007614959597149085,0.6,10,Strong_Uptrend_LowVol,0.6211013197898865
All_Regimes,2023-10-06,2023-10-20,3621.39990234375,3494.550048828125,-0.0350278502613115,-0.0379205955231906,0.6,10,Strong_Uptrend_LowVol,0.6712090373039246
All_Regimes,2023-11-29,2023-12-13,3513.75,3593.550048828125,0.022710792978477334,0.019644961698826346,0.6,10,Strong_Uptrend_LowVol,0.7758294939994812
All_Regimes,2023-12-15,2024-01-01,3861.0,3811.10009765625,-0.012924087631118852,-0.01588309444742253,0.6,10,Strong_Uptrend_HighVol,0.7482826113700867
All_Regimes,2024-03-26,2024-04-10,3877.5,3984.64990234375,0.027633759469696928,0.0245531703672468,0.6,10,Strong_Uptrend_HighVol,0.6045350432395935
All_Regimes,2024-04-16,2024-05-02,3872.800048828125,3863.300048828125,-0.002453005546432685,-0.00544340204905569,0.6,10,Strong_Uptrend_HighVol,0.6795939207077026
All_Regimes,2024-05-03,2024-05-17,3843.39990234375,3834.10009765625,-0.002419681772336202,-0.0054101781713030705,0.6,10,Strong_Uptrend_LowVol,0.7769486904144287
All_Regimes,2024-05-21,2024-06-04,3820.199951171875,3715.0,-0.02753781281516543,-0.030453011336798674,0.6,10,Strong_Uptrend_LowVol,0.65833580493927
All_Regimes,2024-10-03,2024-10-17,4232.75,4109.0,-0.029236312090248684,-0.03214641893568004,0.6,10,Strong_Uptrend_LowVol,0.6041865348815918
All_Regimes,2024-10-18,2024-11-01,4123.0498046875,3984.199951171875,-0.03367649193996314,-0.036573288236249946,0.6,10,Strong_Uptrend_LowVol,0.7467433214187622
All_Regimes,2024-11-04,2024-11-19,3964.14990234375,4039.550048828125,0.01902050839192415,0.015965739662892275,0.6,10,Strong_Uptrend_LowVol,0.8962885141372681
All_Regimes,2024-11-21,2024-12-05,4072.85009765625,4464.0498046875,0.09605060280916522,0.09276491711459411,0.6,10,Strong_Uptrend_HighVol,0.6869116425514221
All_Regimes,2024-12-31,2025-01-14,4094.800048828125,4233.0498046875,0.03376227268995469,0.030663311836998552,0.6,10,Weak_Uptrend,0.6027769446372986
All_Regimes,2025-01-15,2025-01-29,4249.60009765625,4099.7998046875,-0.035250444636277245,-0.0381425226158687,0.6,10,Strong_Uptrend_HighVol,0.6325839757919312
All_Regimes,2025-02-01,2025-02-14,4073.14990234375,3934.85009765625,-0.03395401789851149,-0.03684998224135616,0.6,10,Strong_Uptrend_HighVol,0.7181596755981445
All_Regimes,2025-02-17,2025-03-04,3904.5,3532.050048828125,-0.09538992218513898,-0.09810171704590831,0.6,10,Weak_Downtrend,0.8371390700340271
All_Regimes,2025-03-05,2025-03-21,3547.050048828125,3578.10009765625,0.008753766764126425,0.005729775159809325,0.6,10,Strong_Downtrend_LowVol,0.8894710540771484
All_Regimes,2025-03-24,2025-04-08,3628.949951171875,3292.949951171875,-0.09258876659114501,-0.09530895861609623,0.6,10,Strong_Downtrend_HighVol,0.7744424939155579
All_Regimes,2025-04-09,2025-04-28,3246.60009765625,3443.5,0.060648030684744336,0.057468473050759306,0.6,10,Strong_Downtrend_HighVol,0.8892604112625122
All_Regimes,2025-07-11,2025-07-25,3266.0,3135.800048828125,-0.039865263677855145,-0.04274350758366474,0.6,10,Strong_Downtrend_LowVol,0.6179961562156677
All_Regimes,2025-07-28,2025-08-11,3079.300048828125,3040.800048828125,-0.012502841356642591,-0.015463110963965576,0.6,10,Strong_Downtrend_LowVol,0.9403479695320128
All_Regimes,2025-08-12,2025-08-28,3035.39990234375,3093.699951171875,0.019206711044271074,0.0161513841262384,0.6,10,Strong_Downtrend_LowVol,0.9842133522033693
All_Regimes,2025-08-29,2025-09-12,3084.699951171875,3133.39990234375,0.01578758126973545,0.012742504047984049,0.6,10,Strong_Downtrend_LowVol,0.9690134525299072
All_Regimes,2025-09-15,2025-09-29,3111.89990234375,2896.10009765625,-0.06934664078525432,-0.07213650689284012,0.6,10,Strong_Downtrend_LowVol,0.9638316035270692
All_Regimes,2025-09-30,2025-10-15,2888.39990234375,2969.800048828125,0.02818174395391848,0.025099512130980717,0.6,10,Strong_Downtrend_LowVol,0.962936282157898
All_Regimes,2025-10-16,2025-10-31,2970.699951171875,3058.0,0.029387030081475363,0.02630118511204871,0.6,10,Strong_Downtrend_HighVol,0.9654051661491394
All_Regimes,2025-11-03,2025-11-18,3016.800048828125,3087.10009765625,0.02330285325188619,0.020235247123550515,0.6,10,Strong_Downtrend_LowVol,0.9699298739433287
All_Regimes,2025-11-19,2025-12-03,3147.699951171875,3180.0,0.010261476420616145,0.007232965079676301,0.6,10,Strong_Downtrend_LowVol,0.8328841328620911
All_Regimes,2025-12-04,2025-12-18,3229.199951171875,3280.800048828125,0.01597922037547539,0.012933568667595097,0.6,10,Strong_Downtrend_LowVol,0.8852713108062744
All_Regimes,2025-12-19,2026-01-05,3282.0,3216.10009765625,-0.020079190232708766,-0.02301674784018848,0.6,10,Strong_Downtrend_LowVol,0.8110222816467285
All_Regimes,2026-01-06,2026-01-21,3255.800048828125,3122.60009765625,-0.04091158829603747,-0.04378669558222292,0.6,10,Strong_Downtrend_LowVol,0.7044039964675903
All_Regimes,2026-01-22,2026-02-06,3150.39990234375,2941.60009765625,-0.0662772381792428,-0.06907630558849087,0.6,10,Weak_Downtrend,0.8300250172615051
All_Regimes,2026-02-10,2026-02-24,2984.60009765625,2573.699951171875,-0.13767343464440918,-0.1402584741057038,0.6,10,Weak_Downtrend,0.6162283420562744
All_Regimes,2026-02-25,2026-03-12,2629.300048828125,2442.39990234375,-0.07108361275377306,-0.07386827185364031,0.6,10,Strong_Downtrend_HighVol,0.7124689221382141
All_Regimes,2026-03-16,2026-04-01,2409.199951171875,2408.199951171875,-0.0004150755521614702,-0.0034115812594248673,0.6,10,Strong_Downtrend_LowVol,0.6871795058250427
All_Regimes,2026-04-02,2026-04-20,2450.699951171875,2579.60009765625,0.05259727794205804,0.04944185445210736,0.6,10,Strong_Downtrend_HighVol,0.7165637016296387
All_Regimes,2026-04-21,2026-05-06,2610.5,2435.39990234375,-0.06707531034524039,-0.0698719853336528,0.6,10,Strong_Downtrend_HighVol,0.6525094509124756
All_Regimes,2026-05-07,2026-05-08,2401.39990234375,2394.39990234375,-0.0029149663882171994,-0.005903978047726799,0.6,10,Strong_Downtrend_HighVol,0.935778558254242
All_Regimes,2023-03-21,2023-04-17,3106.10009765625,3139.5,0.010753002573533399,0.007723017760068895,0.6,15,Strong_Uptrend_LowVol,0.8460187315940857
All_Regimes,2023-04-18,2023-05-10,3130.75,3286.800048828125,0.049844302109119276,0.04669713135247178,0.6,15,Weak_Uptrend,0.7596873044967651
All_Regimes,2023-05-11,2023-06-01,3282.14990234375,3324.0,0.012750818488322269,0.009714844722198857,0.6,15,Weak_Downtrend,0.7268916964530945
All_Regimes,2023-06-02,2023-06-23,3305.60009765625,3216.35009765625,-0.026999636182029496,-0.029916448022664688,0.6,15,Weak_Downtrend,0.7249521017074585
All_Regimes,2023-06-28,2023-07-20,3215.449951171875,3463.300048828125,0.07708099999066098,0.07385218042293928,0.6,15,Weak_Downtrend,0.6483217477798462
All_Regimes,2023-07-27,2023-08-18,3396.89990234375,3367.10009765625,-0.008772647279638446,-0.011744099076255843,0.6,15,Weak_Uptrend,0.649142324924469
All_Regimes,2023-09-20,2023-10-12,3606.050048828125,3542.550048828125,-0.0176092952510839,-0.020554256986244912,0.6,15,Strong_Uptrend_LowVol,0.6211013197898865
All_Regimes,2023-10-13,2023-11-06,3570.85009765625,3380.25,-0.053376672905242284,-0.05621441298404051,0.6,15,Strong_Uptrend_LowVol,0.7947026491165161
All_Regimes,2023-11-29,2023-12-20,3513.75,3780.050048828125,0.07578798970562084,0.07256304625948085,0.6,15,Strong_Uptrend_LowVol,0.7758294939994812
All_Regimes,2024-03-26,2024-04-19,3877.5,3826.199951171875,-0.013230186673920064,-0.01618827588181826,0.6,15,Strong_Uptrend_HighVol,0.6045350432395935
All_Regimes,2024-04-22,2024-05-14,3864.60009765625,3901.199951171875,0.009470540959159335,0.006444400644999293,0.6,15,Strong_Uptrend_LowVol,0.711513876914978
All_Regimes,2024-05-21,2024-06-11,3820.199951171875,3852.10009765625,0.008350386600729953,0.005327604229297567,0.6,15,Strong_Uptrend_LowVol,0.65833580493927
All_Regimes,2024-10-03,2024-10-24,4232.75,4047.89990234375,-0.0436713951110389,-0.04653822918634476,0.6,15,Strong_Uptrend_LowVol,0.6041865348815918
All_Regimes,2024-10-25,2024-11-18,4057.550048828125,4019.5,-0.009377591987833722,-0.012347230311452129,0.6,15,Strong_Uptrend_LowVol,0.7742302417755127
All_Regimes,2024-11-19,2024-12-11,4039.550048828125,4427.4501953125,0.09602558250191873,0.09273997181197369,0.6,15,Strong_Uptrend_HighVol,0.6871570348739624
All_Regimes,2024-12-31,2025-01-21,4094.800048828125,4035.85009765625,-0.014396295415876503,-0.01735088892129344,0.6,15,Weak_Uptrend,0.6027769446372986
All_Regimes,2025-02-01,2025-02-21,4073.14990234375,3786.0,-0.07049824072974087,-0.07328465462859324,0.6,15,Strong_Uptrend_HighVol,0.7181596755981445
All_Regimes,2025-02-24,2025-03-20,3675.60009765625,3563.14990234375,-0.030593696899780753,-0.033499734644899304,0.6,15,Weak_Downtrend,0.9287832975387572
All_Regimes,2025-03-21,2025-04-16,3578.10009765625,3273.800048828125,-0.08504514701180366,-0.08778795292234898,0.6,15,Strong_Downtrend_HighVol,0.7974686622619629
All_Regimes,2025-04-17,2025-05-12,3298.89990234375,3620.39990234375,0.09745673088522211,0.09416682997021097,0.6,15,Strong_Downtrend_HighVol,0.7736369371414185
All_Regimes,2025-07-11,2025-08-01,3266.0,3003.0,-0.08052663808940597,-0.08328298936007328,0.6,15,Strong_Downtrend_LowVol,0.6179961562156677
All_Regimes,2025-08-04,2025-08-26,3074.39990234375,3157.199951171875,0.026932101046777568,0.02385361534086483,0.6,15,Strong_Downtrend_LowVol,0.9366900324821472
All_Regimes,2025-08-28,2025-09-18,3093.699951171875,3176.699951171875,0.026828716847139722,0.023750541061211328,0.6,15,Strong_Downtrend_LowVol,0.9713123440742492
All_Regimes,2025-09-19,2025-10-13,3169.199951171875,3007.199951171875,-0.05111700192349722,-0.053961515930980974,0.6,15,Strong_Downtrend_LowVol,0.942858338356018
All_Regimes,2025-10-14,2025-11-06,2960.300048828125,3010.89990234375,0.017092812445027583,0.014043822466520473,0.6,15,Strong_Downtrend_HighVol,0.9604268074035645
All_Regimes,2025-11-07,2025-11-28,2991.800048828125,3137.5,0.04869976228155526,0.04555602256917579,0.6,15,Strong_Downtrend_LowVol,0.9678396582603456
All_Regimes,2025-12-01,2025-12-22,3133.39990234375,3324.89990234375,0.06111572284685396,0.05793476318868995,0.6,15,Strong_Downtrend_LowVol,0.9055212140083312
All_Regimes,2025-12-23,2026-01-14,3310.0,3192.5,-0.03549848942598188,-0.038389823829305114,0.6,15,Strong_Downtrend_LowVol,0.6881771087646484
All_Regimes,2026-01-15,2026-02-09,3192.5,2948.199951171875,-0.07652311631264685,-0.0792914691407205,0.6,15,Weak_Downtrend,0.8406797647476196
All_Regimes,2026-02-10,2026-03-04,2984.60009765625,2587.800048828125,-0.13294915092300796,-0.13554835260582843,0.6,15,Weak_Downtrend,0.6162283420562744
All_Regimes,2026-03-05,2026-03-27,2578.800048828125,2389.800048828125,-0.07328990089242726,-0.07606794609202694,0.6,15,Strong_Downtrend_HighVol,0.6381790041923523
All_Regimes,2026-03-30,2026-04-23,2358.89990234375,2521.800048828125,0.06905767655614437,0.06585290890624851,0.6,15,Strong_Downtrend_LowVol,0.6110193729400635
All_Regimes,2026-04-24,2026-05-08,2396.89990234375,2394.39990234375,-0.0010430139354402623,-0.004037637240415171,0.6,15,Strong_Downtrend_HighVol,0.7503103017807007
All_Regimes,2023-03-21,2023-04-24,3106.10009765625,3174.800048828125,0.02211775184699083,0.01905369835639159,0.6,20,Strong_Uptrend_LowVol,0.8460187315940857
All_Regimes,2023-04-25,2023-05-24,3176.0,3303.35009765625,0.04009763780108622,0.03697968510736804,0.6,20,Weak_Uptrend,0.7394176125526428
All_Regimes,2023-05-25,2023-06-22,3293.5,3238.5,-0.0166995597388796,-0.019647248633672287,0.6,20,Weak_Downtrend,0.8104223608970642
All_Regimes,2023-06-23,2023-07-24,3216.35009765625,3394.75,0.05546656829234786,0.05230254338724949,0.6,20,Weak_Downtrend,0.6131813526153564
All_Regimes,2023-07-27,2023-08-25,3396.89990234375,3381.300048828125,-0.00459237951193725,-0.00757636270625528,0.6,20,Weak_Uptrend,0.649142324924469
All_Regimes,2023-09-20,2023-10-19,3606.050048828125,3455.64990234375,-0.04170772575196269,-0.04458044641708969,0.6,20,Strong_Uptrend_LowVol,0.6211013197898865
All_Regimes,2023-11-29,2023-12-28,3513.75,3799.89990234375,0.08143718316435433,0.07819530484852355,0.6,20,Strong_Uptrend_LowVol,0.7758294939994812
All_Regimes,2024-03-26,2024-04-26,3877.5,3821.35009765625,-0.014480954827530645,-0.017435294545196323,0.6,20,Strong_Uptrend_HighVol,0.6045350432395935
All_Regimes,2024-04-29,2024-05-29,3870.199951171875,3803.64990234375,-0.017195506606312194,-0.020141708776382994,0.6,20,Strong_Uptrend_LowVol,0.7436636090278625
All_Regimes,2024-05-30,2024-06-28,3736.10009765625,3904.14990234375,0.04498000596743168,0.041847417154542876,0.6,20,Strong_Uptrend_LowVol,0.7196359634399414
All_Regimes,2024-10-03,2024-10-31,4232.75,3968.449951171875,-0.062441686569753685,-0.0652522520038391,0.6,20,Strong_Uptrend_LowVol,0.6041865348815918
All_Regimes,2024-11-01,2024-12-03,3984.199951171875,4302.75,0.07995332883191009,0.07671589874040441,0.6,20,Strong_Uptrend_LowVol,0.9119563698768616
All_Regimes,2024-12-31,2025-01-28,4094.800048828125,4040.300048828125,-0.013309563189928486,-0.01626741444687574,0.6,20,Weak_Uptrend,0.6027769446372986
All_Regimes,2025-02-01,2025-03-03,4073.14990234375,3493.050048828125,-0.1424204528249321,-0.14499126191247602,0.6,20,Strong_Uptrend_HighVol,0.7181596755981445
All_Regimes,2025-03-04,2025-04-04,3532.050048828125,3299.39990234375,-0.0658683040353758,-0.06866859732695363,0.6,20,Strong_Downtrend_LowVol,0.9005647897720337
All_Regimes,2025-04-07,2025-05-09,3274.050048828125,3440.300048828125,0.05077808754313495,0.047628117531202774,0.6,20,Strong_Downtrend_HighVol,0.8669483661651611
