Model,Fold,Date,Actual,Probability,Prediction,Close,Return_1D,Trend_Return_20D,Trend_Return_60D,Volatility_20D,Volatility_Median,Forward_Return_10D,Signal,Regime
XGBoost,1,2023-05-11,1,0.7268916964530945,1,3282.14990234375,-0.0014147944551823333,0.02126761232098051,-0.06759756504394054,0.15139506654767906,0.1735689707339158,0.0034581289684987304,1,Weak_Uptrend
XGBoost,1,2023-05-12,1,0.7337984442710876,1,3274.300048828125,-0.0023916803769442607,0.010072076710309963,-0.07527854652885735,0.14913331764707366,0.17332491863877478,0.01667527492942078,1,Weak_Uptrend
XGBoost,1,2023-05-15,1,0.7231079936027527,1,3255.050048828125,-0.005879119113378017,0.02075981910235636,-0.07985752741323981,0.13769049484347298,0.17280744536370646,0.020061150473441813,1,Weak_Uptrend
XGBoost,1,2023-05-16,1,0.7292661666870117,1,3258.14990234375,0.0009523213066235936,0.037792611034798584,-0.06439524646467909,0.12309215190647389,0.17228997208863814,0.017816874781104053,1,Weak_Uptrend
XGBoost,1,2023-05-17,1,0.7508922815322876,1,3208.699951171875,-0.015177310023796964,0.02489817173900022,-0.08325480367818727,0.13646088420191532,0.1718897038283659,0.025181553295008374,1,Weak_Uptrend
XGBoost,1,2023-05-18,1,0.7508922815322876,1,3199.85009765625,-0.0027580807337229674,0.0356842298405009,-0.09111948463661179,0.12653442844778467,0.17148943556809368,0.03879866198566129,1,Weak_Uptrend
XGBoost,1,2023-05-19,1,0.7432464361190796,1,3222.85009765625,0.007187836710490503,0.038021787867686285,-0.09420889154785106,0.12753192687738482,0.17135714374472005,0.025676031305389646,1,Weak_Uptrend
XGBoost,1,2023-05-22,0,0.7257418632507324,1,3298.699951171875,0.02353502372660321,0.04361163903907994,-0.05782384554181763,0.13781282010048526,0.17122485192134645,-0.0029708821575734623,1,Weak_Uptrend
XGBoost,1,2023-05-23,0,0.6939955353736877,1,3297.050048828125,-0.0005001674502598252,0.03850636201329416,-0.05455509917018231,0.13785674107063234,0.17103544405101936,-0.019638767698723303,0,Weak_Uptrend
XGBoost,1,2023-05-24,0,0.7207121849060059,1,3303.35009765625,0.0019108138289753995,0.04009763780108622,-0.04278467178897416,0.13773567204201284,0.17084603618069227,-0.008612528031069266,1,Weak_Uptrend
XGBoost,1,2023-05-25,0,0.8104223608970642,1,3293.5,-0.0029818509588913633,0.029814142728698645,-0.031764944592054256,0.1375037026318798,0.1708031551314707,-0.017322012700204947,1,Weak_Uptrend
XGBoost,1,2023-05-26,0,0.6894106864929199,1,3328.89990234375,0.010748414253453742,0.04421335131690585,-0.02486968928174904,0.14006854636658808,0.17076027408224917,-0.035927741002791724,0,Weak_Uptrend
XGBoost,1,2023-05-29,0,0.6050480008125305,1,3320.35009765625,-0.002568357396832588,0.031404860652714195,-0.023555663122764248,0.13802187963742135,0.17043571208203934,-0.022121220097948924,0,Weak_Uptrend
XGBoost,1,2023-05-30,0,0.6654424667358398,1,3316.199951171875,-0.0012499123171693105,0.030067730559864225,-0.004697134032345507,0.13828976420956984,0.17011115008182953,-0.021862372917043182,0,Weak_Uptrend
XGBoost,1,2023-05-31,0,0.7413299679756165,1,3289.5,-0.008051369508777606,0.03446652442596365,-0.007048341146727255,0.13343749993081414,0.16994012934619201,-0.01168869164671682,1,Weak_Uptrend
XGBoost,1,2023-06-01,0,0.6331649422645569,1,3324.0,0.010487916096671324,0.032073788429294314,-0.01822369142620539,0.13109095535528678,0.1697691086105545,-0.03240070733209233,0,Weak_Uptrend
XGBoost,1,2023-06-02,0,0.7249521017074585,1,3305.60009765625,-0.0055354700191786455,0.023183875821462863,-0.004771968191190967,0.13335416342129885,0.16974990490450048,-0.03953902209924598,1,Weak_Uptrend
XGBoost,1,2023-06-05,0,0.7335050702095032,1,3288.89990234375,-0.00505209184993094,0.011782379725858938,-0.015932858057221555,0.13373929138900298,0.1697307011984465,-0.02386816331626851,1,Weak_Uptrend
XGBoost,1,2023-06-06,0,0.7835277318954468,1,3232.300048828125,-0.017209357291564475,-0.015518145487512403,-0.04138678908802185,0.14293832413498614,0.16930711311126803,-0.0014231654199051702,1,Weak_Downtrend
XGBoost,1,2023-06-07,0,0.6960992217063904,1,3274.89990234375,0.013179424209416979,-0.0036205872908569026,-0.0340667777627518,0.15119890095968505,0.16888352502408957,-0.00509937759011303,0,Weak_Downtrend
XGBoost,1,2023-06-08,1,0.7407364249229431,1,3236.449951171875,-0.011740801953781133,-0.013923785485617568,-0.030088299907417015,0.1566978674499313,0.16858240917084896,0.0006334251599913188,1,Weak_Downtrend
XGBoost,1,2023-06-09,1,0.7269986271858215,1,3209.300048828125,-0.008388791037513,-0.01985157103218549,-0.03653556024373317,0.15900851346041614,0.16828129331760835,0.0021967559034248296,1,Weak_Downtrend
XGBoost,1,2023-06-12,0,0.6989220380783081,1,3246.89990234375,0.011715904696837143,-0.0025038467495481775,-0.010679641478265056,0.163969586009096,0.16736091358012872,-0.01763220355474293,0,Weak_Downtrend
XGBoost,1,2023-06-13,0,0.721635639667511,1,3243.699951171875,-0.000985540444152666,-0.004435017296619881,0.008942596443692885,0.16395287059330993,0.1664405338426491,-0.014289192654480809,1,Weak_Downtrend
XGBoost,1,2023-06-14,0,0.721635639667511,1,3251.050048828125,0.002265961021947982,0.013198522236640642,0.016302525266941315,0.15417888942283167,0.1663612211915343,-0.010950338235820922,1,Weak_Uptrend
XGBoost,1,2023-06-15,1,0.6866448521614075,1,3216.300048828125,-0.01068885420958865,0.005140850561694776,0.009827330872252737,0.1590321514620112,0.1662819085404195,0.026723237840695635,0,Weak_Uptrend
XGBoost,1,2023-06-16,1,0.5717784762382507,1,3174.89990234375,-0.012871978937244788,-0.014878195963061058,-0.0013839984955169582,0.16339646429954652,0.16623299022261898,0.030678178676585288,0,Weak_Downtrend
XGBoost,1,2023-06-19,1,0.6193033456802368,1,3210.39990234375,0.011181454877929653,-0.026768135973311624,0.021346945081059276,0.14380514854345486,0.16618407190481846,0.0306660223982147,0,Weak_Downtrend
XGBoost,1,2023-06-20,1,0.6308046579360962,1,3227.699951171875,0.005388751979307882,-0.021033983903550157,0.039148723380608264,0.1457547172046622,0.16590790317250298,0.02858072354789587,0,Weak_Downtrend
XGBoost,1,2023-06-21,1,0.6052206158638,1,3258.199951171875,0.009449453313938427,-0.013667987088746503,0.04069244294008367,0.15015674551345254,0.16563173444018747,0.019857575391775573,0,Weak_Downtrend
XGBoost,1,2023-06-22,1,0.6160092353820801,1,3238.5,-0.0060462683282496155,-0.0166995597388796,0.03643611323331064,0.15117969066264045,0.16531215835829216,0.028022232515053203,0,Weak_Downtrend
XGBoost,1,2023-06-23,1,0.6131813526153564,1,3216.35009765625,-0.006839556073413577,-0.03380990957651142,0.030716262668242234,0.14617031778987105,0.16499258227639685,0.017286629821840815,0,Weak_Downtrend
XGBoost,1,2023-06-26,1,0.5295272469520569,1,3189.64990234375,-0.008301395837460701,-0.03936337779704557,0.02157058977752735,0.14803817570038477,0.1647431942435066,0.02594328610773089,0,Weak_Downtrend
XGBoost,1,2023-06-27,1,0.5450921058654785,1,3197.35009765625,0.0024141192758622143,-0.03583916991302827,0.02614018353132397,0.14884194110322033,0.16449380621061638,0.01956301398878746,0,Weak_Downtrend
XGBoost,1,2023-06-28,1,0.6483217477798462,1,3215.449951171875,0.005660891977044669,-0.022511034755472004,0.024387540606493063,0.14913902625862985,0.1642316961098562,0.03890593837750678,0,Weak_Downtrend
XGBoost,1,2023-06-30,1,0.8203039765357971,1,3302.25,0.026994681971800105,-0.006543321299638971,0.03005399438261036,0.175350239782973,0.16449380621061638,0.06431975239420096,1,Weak_Downtrend
XGBoost,1,2023-07-03,1,0.8496456742286682,1,3272.300048828125,-0.009069558989136195,-0.010073828607318647,0.02259376525878909,0.17719664831695744,0.1647431942435066,0.06704761148731508,1,Weak_Downtrend
XGBoost,2,2023-07-04,1,0.7350045442581177,1,3308.85009765625,0.011169528552619878,0.006065917451085312,0.021313058765185522,0.18092190185786378,0.16499258227639685,0.05681732156230512,1,Weak_Uptrend
XGBoost,2,2023-07-05,1,0.5363301634788513,1,3319.949951171875,0.0033545954600624484,0.027116883030561256,0.03081628264187941,0.16874539422183657,0.16531215835829216,0.045211554349868344,0,Weak_Uptrend
XGBoost,2,2023-07-06,1,0.5208811163902283,1,3322.89990234375,0.0008885529044899698,0.014656936526715736,0.01823251877812071,0.16289688319017787,0.16499258227639685,0.04225229486610371,0,Weak_Uptrend
XGBoost,2,2023-07-07,1,0.4155243933200836,0,3329.25,0.0019110108167179618,0.028673407662158867,0.035923190434318464,0.15604608097607967,0.1647431942435066,0.011729383142787375,0,Weak_Uptrend
XGBoost,2,2023-07-10,1,0.4698426425457001,0,3271.949951171875,-0.017211098243786083,0.019521360231377072,0.009347107103150787,0.16624066236161986,0.16499258227639685,0.037531151350326475,0,Weak_Uptrend
XGBoost,2,2023-07-11,1,0.5134650468826294,1,3272.39990234375,0.00013751774281067775,0.007853645251457486,0.026200605901452567,0.16136836948079997,0.1647431942435066,0.038733041126550516,0,Weak_Uptrend
XGBoost,2,2023-07-12,1,0.5396228432655334,1,3259.89990234375,-0.0038198265410799292,0.004994281658518451,0.03835002463569048,0.1620128201202446,0.16449380621061638,0.039387757394655054,0,Weak_Uptrend
XGBoost,2,2023-07-13,1,0.4305994212627411,0,3340.550048828125,0.024740068376452484,0.027529566957070095,0.06701271223448857,0.18380751776038448,0.1647431942435066,0.016868435644421087,0,Weak_Uptrend
XGBoost,2,2023-07-14,0,0.3264264166355133,0,3514.64990234375,0.052117121722723425,0.0927618222759814,0.1375743757290595,0.25161489033676526,0.16499258227639685,-0.045310345105441074,0,Strong_Uptrend_HighVol
XGBoost,2,2023-07-17,0,0.3227588534355163,0,3491.699951171875,-0.0065297972229242385,0.09978268876894658,0.12461346826175856,0.24674642429248708,0.16531215835829216,-0.020119139955431464,0,Strong_Uptrend_HighVol
XGBoost,2,2023-07-18,0,0.459536999464035,0,3496.85009765625,0.0014749682264785235,0.08922570521615625,0.10630051714541655,0.24586238163079752,0.16563173444018747,-0.012811543983012652,0,Strong_Uptrend_HighVol
XGBoost,2,2023-07-19,0,0.4854580461978912,0,3470.050048828125,-0.0076640542430136405,0.07508445683380827,0.09299798269468407,0.2495008707339378,0.16590790317250298,-0.008472542490937207,0,Strong_Uptrend_HighVol
XGBoost,2,2023-07-20,0,0.4788102507591247,0,3463.300048828125,-0.0019452169003382203,0.06294889838865836,0.09045971310709233,0.24932185233296153,0.16618407190481846,-0.018291830555566713,0,Strong_Uptrend_HighVol
XGBoost,2,2023-07-21,1,0.5669122338294983,1,3368.300048828125,-0.027430484988485215,0.040080299159525934,0.053202680199474495,0.270466412029384,0.16621236713321916,0.022340646293129485,0,Weak_Uptrend
XGBoost,2,2023-07-24,1,0.5311371684074402,1,3394.75,0.007852611343540206,0.05546656829234786,0.06486928966752004,0.26904812541478124,0.16624066236161986,0.026305338781390297,0,Strong_Uptrend_HighVol
XGBoost,2,2023-07-25,1,0.5257877707481384,1,3399.14990234375,0.0012960902404448582,0.06568118960204994,0.05588255101149331,0.2659168455371889,0.16626128545101967,0.021020018935685725,0,Strong_Uptrend_HighVol
XGBoost,2,2023-07-26,1,0.571221649646759,1,3388.300048828125,-0.00319193146149388,0.05972131463234098,0.05246323899103511,0.2669120404796979,0.1662819085404195,0.021898872621253673,0,Strong_Uptrend_HighVol
XGBoost,2,2023-07-27,1,0.649142324924469,1,3396.89990234375,0.0025381027039206305,0.05643065633963462,0.06824114175419793,0.26673496077648323,0.1663612211915343,0.013306307695823971,0,Strong_Uptrend_HighVol
XGBoost,2,2023-07-28,1,0.6937771439552307,1,3355.39990234375,-0.012217021753089141,0.016095057110682154,0.041823191608663546,0.2558099723755138,0.1664405338426491,0.027835771950501353,0,Weak_Uptrend
XGBoost,2,2023-07-31,1,0.4597566127777099,0,3421.449951171875,0.019684702494623396,0.045579531252692984,0.059042932764712175,0.2612221082628973,0.16736091358012872,0.008300617249902498,0,Weak_Uptrend
XGBoost,2,2023-08-01,1,0.3317126631736755,0,3452.050048828125,0.008943605223793893,0.04327785996510003,0.061973157300131865,0.26034424236097237,0.16828129331760835,0.001839444221783726,0,Weak_Uptrend
XGBoost,2,2023-08-02,0,0.3082521259784698,0,3440.64990234375,-0.003302427926340501,0.03635595504362055,0.04794027330960171,0.2610398951778843,0.16851334376972246,-0.0014241211639731688,0,Weak_Uptrend
XGBoost,2,2023-08-03,0,0.51353520154953,1,3399.949951171875,-0.01182914633196197,0.02318759249226221,0.03442555088925858,0.26556649078786637,0.16874539422183657,-0.009661863847231777,0,Weak_Uptrend
XGBoost,2,2023-08-04,0,0.3082521259784698,0,3443.550048828125,0.012823746902868915,0.03433207143594652,0.04917512949945424,0.26871803696047875,0.16881445962296307,-0.012167718165918329,0,Weak_Uptrend
XGBoost,2,2023-08-07,0,0.4486343562602997,0,3484.050048828125,0.011761118446291352,0.06482375978284294,0.06405949267693711,0.2610693339726488,0.16888352502408957,-0.029247612708276027,0,Strong_Uptrend_HighVol
XGBoost,2,2023-08-08,0,0.2928005158901214,0,3470.60009765625,-0.003860435695061004,0.060567229320152904,0.06622019495697984,0.2620896878063742,0.16930711311126803,-0.020846567054818355,0,Strong_Uptrend_HighVol
XGBoost,2,2023-08-09,0,0.2873178124427795,0,3462.5,-0.0023339184660658985,0.06214917749793103,0.06271967336716178,0.26162410976465567,0.1697307011984465,-0.0215884476534296,0,Strong_Uptrend_HighVol
XGBoost,2,2023-08-10,0,0.173357218503952,0,3442.10009765625,-0.005891668546931461,0.030399199935276844,0.07273978559420402,0.25044742186931807,0.16974990490450048,-0.01766364925573316,0,Weak_Uptrend
XGBoost,2,2023-08-11,0,0.1808901131153106,0,3448.800048828125,0.0019464719159205668,-0.018735821588293344,0.0778005042655654,0.16501108535944758,0.1697307011984465,-0.02123927133000647,0,Weak_Downtrend
XGBoost,2,2023-08-14,0,0.1680677235126495,0,3449.85009765625,0.0003044678767276654,-0.0119855239856963,0.07043455113381825,0.16369306303770068,0.16930711311126803,-0.021363303687476187,0,Weak_Downtrend
XGBoost,2,2023-08-16,0,0.2765290141105652,0,3458.39990234375,0.0024783119397879805,-0.01099566588178058,0.04841299710061264,0.16389646620144876,0.16888352502408957,-0.01950322492380485,0,Weak_Downtrend
XGBoost,2,2023-08-17,0,0.2497005462646484,0,3435.75,-0.006549243286873896,-0.009884597727836342,0.04206789375889919,0.1632970042684086,0.16881445962296307,-0.022978956900785885,0,Weak_Downtrend
XGBoost,2,2023-08-18,1,0.2667853236198425,0,3367.10009765625,-0.01998105285418028,-0.02777696122645401,0.019298590253945758,0.17743108669870397,0.16888352502408957,0.0035935532549351556,0,Weak_Downtrend
XGBoost,2,2023-08-21,1,0.2553599774837494,0,3401.64990234375,0.010260997203958677,0.009901093439471875,0.03283737736260828,0.15265702849227505,0.16881445962296307,0.004953507309685357,0,Weak_Uptrend
XGBoost,2,2023-08-22,1,0.3005282282829284,0,3382.14990234375,-0.00573251232778671,-0.003711642287723693,0.015996275515075986,0.15163499509492145,0.16874539422183657,0.013955678096879032,0,Weak_Downtrend
XGBoost,2,2023-08-23,1,0.240195170044899,0,3398.25,0.004760314628601492,-0.0002647433533689014,0.0234613519817497,0.15256666411173447,0.16851334376972246,0.009313588565805997,0,Weak_Downtrend
XGBoost,2,2023-08-24,1,0.2657912969589233,0,3387.75,-0.003089825645552824,-0.0001623376974289048,0.021575915168456916,0.15253848726723618,0.16828129331760835,0.01992472880230234,0,Weak_Downtrend
XGBoost,2,2023-08-25,1,0.2910590767860412,0,3381.300048828125,-0.0019039041168548154,-0.00459237951193725,0.027906991587817398,0.1523868472116759,0.16736091358012872,0.01792205738636743,0,Weak_Downtrend
XGBoost,2,2023-08-28,1,0.2636049687862396,0,3375.550048828125,-0.00170052935763354,0.006005289107358092,0.015508438275609215,0.14580518678264814,0.1664405338426491,0.031135622934138407,0,Weak_Uptrend
XGBoost,2,2023-08-29,1,0.2636049687862396,0,3376.14990234375,0.00017770541302830622,-0.013240015044676978,0.02134251046807556,0.12666320039517054,0.1663612211915343,0.06061642770728426,0,Weak_Downtrend
XGBoost,2,2023-08-30,1,0.2883889973163605,0,3390.949951171875,0.004383706072366822,-0.017699655796413416,0.031028627157488664,0.1230725120974875,0.1662819085404195,0.05216831537818489,0,Weak_Downtrend
XGBoost,2,2023-08-31,1,0.4076296985149383,0,3356.800048828125,-0.010070895423256898,-0.024370353245910636,0.03851746376241816,0.12712945113708002,0.16626128545101967,0.06054873601153443,0,Weak_Downtrend
XGBoost,2,2023-09-01,1,0.4257852733135223,0,3379.199951171875,0.0066729927365110075,-0.006103031014573657,0.03184831657098308,0.1235300117382047,0.16624066236161986,0.06483786127549762,0,Weak_Downtrend
XGBoost,2,2023-09-04,1,0.3860072791576385,0,3418.5,0.011629986208568699,-0.007274483737110149,0.05624991937916635,0.12191293544714761,0.16621236713321916,0.054892468142094586,0,Weak_Downtrend
XGBoost,2,2023-09-05,1,0.3655707836151123,0,3429.35009765625,0.003173935251206572,-0.015700104879455945,0.06856636820495376,0.11417583793572042,0.16618407190481846,0.05152578364414828,0,Weak_Downtrend
XGBoost,2,2023-09-06,1,0.4305379390716553,0,3429.89990234375,0.0001603232892073425,-0.011727134837570485,0.05636145415751903,0.11362133245307451,0.16590790317250298,0.04530748736375245,0,Weak_Downtrend
XGBoost,2,2023-09-07,1,0.4332383871078491,0,3455.25,0.007390914714137109,-0.0020938628158845285,0.06521874773025682,0.11681249013287556,0.16563173444018747,0.04294910711055633,0,Weak_Downtrend
XGBoost,2,2023-09-08,1,0.4987915158271789,0,3441.89990234375,-0.0038637139588307834,-5.816080497955678e-05,0.05870406504028414,0.1156904820260163,0.16532140989981753,0.03929515785973381,0,Weak_Downtrend
XGBoost,2,2023-09-11,1,0.5365306735038757,1,3480.64990234375,0.011258316946873848,0.009235053660604953,0.08219066924802054,0.12227876678965569,0.16501108535944758,0.0301811592017307,0,Weak_Uptrend
XGBoost,2,2023-09-12,1,0.3215006291866302,0,3580.800048828125,0.02877340419010177,0.03795815686624748,0.12784659641859397,0.158194623239663,0.16500183381792222,0.0023737711919384896,0,Weak_Uptrend
XGBoost,2,2023-09-13,0,0.3685366511344909,0,3567.85009765625,-0.0036164965916243297,0.03164764006566334,0.111341330110166,0.15937986960519948,0.16499258227639685,-0.008716761300223919,0,Weak_Uptrend
XGBoost,2,2023-09-14,0,0.4242246150970459,0,3560.050048828125,-0.002186204188693086,0.03617843231554252,0.10296808956346282,0.15715554206105073,0.1647431942435066,-0.008834131751104923,0,Weak_Uptrend
XGBoost,2,2023-09-15,0,0.4291741251945495,0,3598.300048828125,0.010744230972986157,0.06866441283786218,0.10438281957923623,0.137187295798298,0.16449380621061638,-0.023469402224914004,0,Strong_Uptrend_LowVol
XGBoost,2,2023-09-18,0,0.5405968427658081,1,3606.14990234375,0.0021815450098947586,0.060117885693968365,0.11352474983595795,0.1347742051112566,0.1642316961098562,-0.018967570454931693,0,Strong_Uptrend_LowVol
XGBoost,2,2023-09-20,0,0.6211013197898865,1,3606.050048828125,-2.768978504197328e-05,0.06620053899125455,0.12116216809104485,0.13137413208240323,0.163969586009096,-0.0046310924545548415,0,Strong_Uptrend_LowVol
XGBoost,2,2023-09-21,1,0.6440389156341553,1,3585.300048828125,-0.005754218526929034,0.055043051225814654,0.12404187249316978,0.13501406591664833,0.16396122830120297,0.010068851427769365,0,Strong_Uptrend_LowVol
XGBoost,2,2023-09-22,1,0.6585507392883301,1,3603.64990234375,0.005118080290552829,0.06372958522433758,0.1270739181753444,0.13346697072804597,0.16395287059330993,0.009629180484467037,0,Strong_Uptrend_LowVol
XGBoost,2,2023-09-25,1,0.7486041188240051,1,3577.14990234375,-0.00735365552096634,0.05792146532026976,0.11248812970640487,0.13753158577872757,0.16392466839737935,0.014466824542659795,1,Strong_Uptrend_LowVol
XGBoost,2,2023-09-26,1,0.8491537570953369,1,3585.699951171875,0.00239018466140406,0.062256491328489316,0.08583540046085991,0.13649725975991153,0.16389646620144876,0.00674901734707789,1,Strong_Uptrend_LowVol
XGBoost,2,2023-09-27,0,0.8724450469017029,1,3589.300048828125,0.0010040153122887752,0.06313408842907253,0.09687375707295676,0.1362972758028811,0.1637947646195747,-0.01302482360460877,1,Strong_Uptrend_LowVol
XGBoost,2,2023-09-28,1,0.7186175584793091,1,3536.75,-0.014640751152939169,0.04299681532537458,0.06887586189086581,0.14996554753629104,0.16369306303770068,0.009641647743337867,1,Weak_Uptrend
XGBoost,2,2023-09-29,0,0.6654758453369141,1,3528.60009765625,-0.002304347874107604,0.051179708749140795,0.06284737708492427,0.14398655037355215,0.16354476366862358,-0.0012894770453436566,0,Strong_Uptrend_LowVol
XGBoost,2,2023-10-03,0,0.6149218082427979,1,3513.85009765625,-0.004180127980441095,0.039846753204905605,0.057464925494089325,0.1450024660474532,0.16339646429954652,-0.0019352131249595894,0,Weak_Uptrend
XGBoost,2,2023-10-04,0,0.6295762658119202,1,3537.75,0.006801628322076425,0.03488372093023262,0.06262671772921835,0.1417230041623773,0.16334673428397756,-0.014274609568228347,0,Weak_Uptrend
XGBoost,2,2023-10-05,0,0.7161991596221924,1,3589.35009765625,0.014585569261889697,0.04665607052174403,0.09700641856416414,0.14884971378477677,0.1632970042684086,-0.037249137497008866,1,Weak_Uptrend
XGBoost,2,2023-10-06,0,0.6712090373039246,1,3621.39990234375,0.008929138650595192,0.05583253315035308,0.10664955702695145,0.1504054044150055,0.16322538942946022,-0.0350278502613115,0,Strong_Uptrend_LowVol
XGBoost,2,2023-10-09,0,0.6954295039176941,1,3638.35009765625,0.004680564358973349,0.0529918522990378,0.11609258156681679,0.14960475236954446,0.16315377459051184,-0.06272079079456971,0,Strong_Uptrend_LowVol
XGBoost,2,2023-10-10,0,0.823987603187561,1,3628.89990234375,-0.002597384819725712,0.05433045855652652,0.08631807615538611,0.1489421302719379,0.16302532889034485,-0.06580501284515161,1,Strong_Uptrend_LowVol
XGBoost,2,2023-10-11,0,0.8176374435424805,1,3609.89990234375,-0.005235746510320882,0.03713386971581589,0.027100850055216785,0.1478610813223415,0.16289688319017787,-0.07566689097567658,1,Weak_Uptrend
XGBoost,2,2023-10-12,0,0.8124175071716309,1,3542.550048828125,-0.018656986436631606,-0.010681970363722981,0.01456313496787831,0.12788363059706018,0.16245485165521123,-0.054085360831989227,1,Weak_Downtrend
XGBoost,2,2023-10-13,0,0.7947026491165161,1,3570.85009765625,0.007988609458739138,0.0008408425011943166,0.021161902264440258,0.13074254736395058,0.1620128201202446,-0.05385273634262677,1,Weak_Uptrend
XGBoost,2,2023-10-16,0,0.6732787489891052,1,3524.050048828125,-0.013106136507618271,-0.010112217386339939,0.015561735202705984,0.13874760003703215,0.16198870103974394,-0.04406862748154439,0,Weak_Downtrend
XGBoost,2,2023-10-17,0,0.5504212975502014,1,3507.050048828125,-0.0048239950524122666,-0.02535919705465306,0.012632460192065542,0.13293964052333435,0.16196458195924332,-0.05029872514745515,0,Weak_Downtrend
XGBoost,2,2023-10-18,0,0.5228396654129028,1,3487.25,-0.005645784506195239,-0.03297142536045805,0.03531453535835061,0.13316306994705304,0.16166647572002163,-0.03646136707828518,0,Weak_Downtrend
XGBoost,2,2023-10-19,0,0.3770579397678375,0,3455.64990234375,-0.009061609479174115,-0.04170772575196269,0.017939436584063717,0.1355507072934495,0.16136836948079997,-0.030312677198276017,0,Weak_Downtrend
XGBoost,2,2023-10-20,0,0.4367595314979553,0,3494.550048828125,0.011256969769417813,-0.025311689053657327,0.028065883890144194,0.14271703503442623,0.16037411954299974,-0.032708087516575945,0,Weak_Downtrend
XGBoost,2,2023-10-23,0,0.2586957812309265,0,3410.14990234375,-0.02415193524347381,-0.05369556012479215,0.006448618245359361,0.1619395309714321,0.16136836948079997,-0.011641702654944797,0,Strong_Downtrend_HighVol
XGBoost,2,2023-10-25,0,0.2178797721862793,0,3390.10009765625,-0.005879449661060354,-0.05229017787735002,-0.002001767753829986,0.16146222718333264,0.1614152983320663,-0.0025220638275654794,0,Strong_Downtrend_HighVol
XGBoost,2,2023-10-26,1,0.2005378305912017,0,3336.75,-0.015737027261564784,-0.06942855078839305,-0.005558175742546467,0.16671912822264223,0.16146222718333264,0.003206698485614723,0,Strong_Downtrend_HighVol
XGBoost,2,2023-10-27,0,0.2372064292430877,0,3350.949951171875,0.004255623337641401,-0.06640573215216972,-0.020605299217033135,0.16828640464457517,0.16170087907738237,-0.005222399694116642,0,Strong_Downtrend_HighVol
XGBoost,2,2023-10-30,0,0.2145546972751617,0,3378.550048828125,0.008236499517576545,-0.044730317713119416,-0.021291695937302846,0.16756744863847187,0.1619395309714321,-0.013911293105248634,0,Weak_Downtrend
XGBoost,2,2023-10-31,1,0.2151027917861938,0,3368.75,-0.002900667057314732,-0.04530127904333081,-0.02089718639922422,0.16758421787430638,0.16195205646533772,0.01055289019016703,0,Weak_Downtrend
XGBoost,2,2023-11-01,1,0.2245258241891861,0,3330.64990234375,-0.011309862012987004,-0.05213659951934069,-0.02038266734021743,0.17055120356439718,0.16196458195924332,0.05020047144397943,0,Strong_Downtrend_HighVol
XGBoost,2,2023-11-02,1,0.2077296823263168,0,3360.10009765625,0.008842176805126334,-0.05021550486714721,-0.024233697779497576,0.17219197909929546,0.16198870103974394,0.04236476574460313,0,Strong_Downtrend_HighVol
XGBoost,2,2023-11-03,1,0.2210359573364257,0,3350.89990234375,-0.0027380717970031387,-0.06643269361442383,-0.03821705906009032,0.1599139076276371,0.16196458195924332,0.05034474327165195,0,Strong_Downtrend_LowVol
XGBoost,2,2023-11-06,1,0.2036211788654327,0,3380.25,0.008758870306964761,-0.06659024378602296,-0.026032990005752876,0.159741088485262,0.16195205646533772,0.03844388763312634,0,Strong_Downtrend_LowVol
XGBoost,2,2023-11-07,1,0.2096471041440963,0,3370.449951171875,-0.0028992082917314033,-0.07363231665280112,-0.026584851647111885,0.15690179199674256,0.1619395309714321,0.04738238320861243,0,Strong_Downtrend_LowVol
XGBoost,2,2023-11-08,1,0.2173814177513122,0,3381.550048828125,0.003293357805948416,-0.06816111223014787,-0.017591019177319644,0.15886684829538147,0.16170087907738237,0.03746801003752198,0,Strong_Downtrend_LowVol
XGBoost,2,2023-11-09,1,0.2299340069293975,0,3347.449951171875,-0.010084161749451925,-0.07270283339476469,-0.029387061070904386,0.1605030328645741,0.16146222718333264,0.032756321403995425,0,Strong_Downtrend_LowVol
XGBoost,2,2023-11-10,1,0.2407434731721878,0,3333.449951171875,-0.00418228807128207,-0.05902530515424065,-0.03374063892325485,0.15054969421821635,0.1614152983320663,0.04100855065300091,0,Strong_Downtrend_LowVol
XGBoost,2,2023-11-13,1,0.2310312539339065,0,3331.550048828125,-0.0005699507631972134,-0.06701486824809344,-0.03667876969047423,0.14524016575994783,0.16136836948079997,0.05468924329561364,0,Strong_Downtrend_LowVol
XGBoost,2,2023-11-15,1,0.2373900860548019,0,3404.300048828125,0.021836682305159894,-0.03398078867802157,-0.009153736788728772,0.16584135214367726,0.1614152983320663,0.02446906783578018,0,Weak_Downtrend
XGBoost,2,2023-11-16,1,0.4724089801311493,0,3497.85009765625,0.02747996577455858,-0.002623273418909222,0.03883163440582349,0.19481736720312884,0.16146222718333264,0.003945224724394736,0,Weak_Downtrend
XGBoost,2,2023-11-17,1,0.4598599970340729,0,3502.449951171875,0.0013150516423523495,0.004358721391318321,0.029632693464037407,0.1937341661184988,0.16170087907738237,0.002855144295967449,0,Weak_Uptrend
XGBoost,2,2023-11-20,1,0.4566028118133545,0,3519.60009765625,0.004896614290986978,0.018505982121952425,0.04063988861559631,0.19111777473235808,0.1619395309714321,0.003409478255211651,0,Weak_Uptrend
